data,hora,umidade_a,condutividade_a,temperatura_a,umidade_b,condutividade_b,temperatura_b
18/02/2022,00:00,7.14,0.13,24.6,6.94,0.01,22.6
18/02/2022,00:10,7.14,0.12,24.6,6.98,0.01,22.5
18/02/2022,00:20,7.13,0.12,24.6,7.11,0.01,22.6
18/02/2022,00:30,7.13,0.13,24.5,7.17,0.01,22.5
18/02/2022,00:40,7.13,0.13,24.4,7.20,0.01,22.3
18/02/2022,00:50,7.12,0.12,24.4,7.20,0.01,22.3
18/02/2022,01:00,7.12,0.12,24.3,7.20,0.01,22.3
18/02/2022,01:10,7.10,0.12,24.2,7.20,0.01,22.1
18/02/2022,01:20,7.10,0.13,24.0,7.20,0.01,21.9
18/02/2022,01:30,7.09,0.12,23.9,7.20,0.01,21.7
18/02/2022,01:40,7.09,0.13,23.8,7.20,0.01,21.7
18/02/2022,01:50,7.09,0.13,23.7,7.20,0.01,21.5
18/02/2022,02:00,7.10,0.13,23.6,7.20,0.01,21.4
18/02/2022,02:10,7.09,0.12,23.5,7.20,0.01,21.2
18/02/2022,02:20,7.09,0.13,23.4,7.20,0.01,21.1
18/02/2022,02:30,7.09,0.13,23.4,7.20,0.01,21.0
18/02/2022,02:40,7.09,0.12,23.2,7.19,0.01,20.9
18/02/2022,02:50,7.09,0.12,23.1,7.14,0.01,20.8
18/02/2022,03:00,7.08,0.12,23.1,7.12,0.01,20.7
18/02/2022,03:10,7.09,0.12,23.0,7.11,0.01,20.6
18/02/2022,03:20,7.08,0.12,22.9,7.11,0.00,20.5
18/02/2022,03:30,7.08,0.12,22.8,7.11,0.01,20.4
18/02/2022,03:40,7.07,0.12,22.8,7.06,0.00,20.3
18/02/2022,03:50,7.06,0.12,22.7,7.03,0.00,20.3
18/02/2022,04:00,7.07,0.12,22.6,7.03,0.01,20.1
18/02/2022,04:10,7.05,0.12,22.5,7.03,0.01,20.1
18/02/2022,04:20,7.05,0.12,22.5,7.02,0.01,20.0
18/02/2022,04:30,7.03,0.13,22.4,7.00,0.01,19.9
18/02/2022,04:40,7.04,0.12,22.3,6.95,0.01,19.8
18/02/2022,04:50,7.02,0.12,22.1,6.94,0.01,19.7
18/02/2022,05:00,7.03,0.12,22.1,6.90,0.00,19.6
18/02/2022,05:10,7.03,0.13,22.1,6.87,0.01,19.5
18/02/2022,05:20,7.02,0.12,22.0,6.86,0.00,19.4
18/02/2022,05:30,7.03,0.13,22.0,6.86,0.01,19.3
18/02/2022,05:40,7.03,0.12,21.9,6.83,0.00,19.2
18/02/2022,05:50,7.03,0.12,21.8,6.79,0.01,19.2
18/02/2022,06:00,7.02,0.12,21.8,6.78,0.01,19.2
18/02/2022,06:10,7.02,0.12,21.7,6.78,0.01,19.0
18/02/2022,06:20,7.01,0.13,21.7,6.76,0.01,19.0
18/02/2022,06:30,7.02,0.13,21.6,6.74,0.01,18.9
18/02/2022,06:40,7.01,0.12,21.6,6.70,0.01,19.0
18/02/2022,06:50,7.02,0.12,21.6,6.69,0.01,19.0
18/02/2022,07:00,7.02,0.12,21.6,6.69,0.01,19.0
18/02/2022,07:10,7.02,0.12,21.7,6.69,0.01,19.2
18/02/2022,07:20,7.02,0.12,21.7,6.70,0.01,19.4
18/02/2022,07:30,7.02,0.12,21.9,6.70,0.01,19.7
18/02/2022,07:40,7.02,0.12,22.1,6.70,0.01,20.0
18/02/2022,07:50,7.03,0.12,22.2,6.69,0.01,20.3
18/02/2022,08:00,7.06,0.12,22.4,6.69,0.01,20.5
18/02/2022,08:10,7.07,0.12,22.7,6.78,0.01,20.9
18/02/2022,08:20,7.08,0.12,22.8,6.96,0.01,21.4
18/02/2022,08:30,7.09,0.12,23.1,7.04,0.01,21.7
18/02/2022,08:40,7.08,0.12,23.3,7.07,0.01,22.0
18/02/2022,08:50,7.08,0.12,23.5,7.10,0.01,22.3
18/02/2022,09:00,7.09,0.12,23.7,7.10,0.01,22.6
18/02/2022,09:10,7.09,0.11,23.9,7.08,0.01,22.8
18/02/2022,09:20,7.10,0.12,24.1,7.09,0.01,23.1
18/02/2022,09:30,7.10,0.11,24.7,7.11,0.01,23.7
18/02/2022,09:40,7.16,0.10,26.2,7.12,0.01,24.3
18/02/2022,09:50,7.20,0.11,27.8,7.20,0.01,26.9
18/02/2022,10:00,7.24,0.10,29.2,7.36,0.01,31.8
18/02/2022,10:10,7.26,0.10,30.3,7.42,0.01,34.7
18/02/2022,10:20,7.31,0.10,31.1,7.42,0.01,35.7
18/02/2022,10:30,7.33,0.10,31.6,7.44,0.01,36.3
18/02/2022,10:40,7.35,0.11,32.2,7.39,0.01,37.0
18/02/2022,10:50,7.36,0.10,32.5,7.37,0.01,37.3
18/02/2022,11:00,7.36,0.10,32.7,7.34,0.01,37.3
18/02/2022,11:10,7.35,0.10,32.8,7.28,0.01,37.1
18/02/2022,11:20,7.34,0.10,32.7,7.26,0.01,36.9
18/02/2022,11:30,7.34,0.10,32.5,7.25,0.00,37.3
18/02/2022,11:40,7.31,0.11,32.3,7.23,0.01,38.4
18/02/2022,11:50,7.32,0.10,32.4,7.23,0.00,39.7
18/02/2022,12:00,7.31,0.10,32.5,7.21,0.01,40.8
18/02/2022,12:10,7.29,0.10,32.4,7.20,0.01,41.8
18/02/2022,12:20,7.30,0.11,32.6,7.20,0.01,43.0
18/02/2022,12:30,7.33,0.10,33.2,7.19,0.01,44.2
18/02/2022,12:40,7.32,0.10,33.5,7.11,0.01,43.4
18/02/2022,12:50,7.32,0.09,33.4,7.01,0.01,41.5
18/02/2022,13:00,7.30,0.10,33.5,7.04,0.01,43.5
18/02/2022,13:10,7.31,0.10,33.9,7.04,0.01,44.6
18/02/2022,13:20,7.29,0.10,33.7,6.88,0.00,41.6
18/02/2022,13:30,7.29,0.10,33.4,6.80,0.01,40.4
18/02/2022,13:40,7.25,0.10,32.5,6.66,0.01,36.4
18/02/2022,13:50,7.19,0.10,31.4,6.53,0.01,33.5
18/02/2022,14:00,7.17,0.10,30.9,6.50,0.01,32.9
18/02/2022,14:10,7.17,0.10,31.1,6.56,0.01,36.3
