data,hora,umidade_a,condutividade_a,temperatura_a,umidade_b,condutividade_b,temperatura_b
12/02/2022,00:00,9.23,0.13,24.5,6.12,0.02,23.2
12/02/2022,00:10,9.23,0.13,24.4,6.20,0.02,23.1
12/02/2022,00:20,9.22,0.13,24.3,6.28,0.02,23.1
12/02/2022,00:30,9.17,0.13,24.1,6.30,0.01,23.0
12/02/2022,00:40,9.15,0.12,24.0,6.31,0.02,22.9
12/02/2022,00:50,9.15,0.13,24.0,6.31,0.02,22.9
12/02/2022,01:00,9.14,0.13,23.9,6.30,0.02,22.8
12/02/2022,01:10,9.13,0.13,23.8,6.30,0.02,22.7
12/02/2022,01:20,9.11,0.14,23.7,6.29,0.01,22.6
12/02/2022,01:30,9.10,0.14,23.6,6.28,0.02,22.5
12/02/2022,01:40,9.07,0.13,23.5,6.29,0.01,22.4
12/02/2022,01:50,9.07,0.12,23.4,6.28,0.02,22.3
12/02/2022,02:00,9.05,0.13,23.3,6.27,0.01,22.2
12/02/2022,02:10,9.06,0.13,23.2,6.27,0.01,22.2
12/02/2022,02:20,9.05,0.13,23.1,6.24,0.01,22.1
12/02/2022,02:30,9.04,0.13,23.0,6.24,0.01,22.1
12/02/2022,02:40,9.03,0.13,23.1,6.24,0.02,22.1
12/02/2022,02:50,9.01,0.13,23.0,6.22,0.01,22.1
12/02/2022,03:00,8.99,0.13,23.0,6.22,0.01,22.0
12/02/2022,03:10,8.99,0.13,23.0,6.21,0.01,22.0
12/02/2022,03:20,8.98,0.13,22.9,6.20,0.01,22.0
12/02/2022,03:30,8.98,0.13,22.9,6.20,0.01,22.0
12/02/2022,03:40,8.98,0.13,22.9,6.20,0.01,22.0
12/02/2022,03:50,8.98,0.13,22.8,6.20,0.01,21.9
12/02/2022,04:00,8.96,0.13,22.7,6.20,0.02,21.9
12/02/2022,04:10,8.95,0.13,22.8,6.20,0.01,21.8
12/02/2022,04:20,8.94,0.13,22.8,6.20,0.01,21.9
12/02/2022,04:30,8.93,0.13,23.0,6.20,0.01,22.1
12/02/2022,04:40,8.92,0.13,23.1,6.20,0.02,22.1
12/02/2022,04:50,8.92,0.13,23.0,6.20,0.01,22.1
12/02/2022,05:00,8.91,0.13,23.1,6.20,0.01,22.2
12/02/2022,05:10,8.91,0.12,23.1,6.20,0.02,22.1
12/02/2022,05:20,8.90,0.13,23.0,6.19,0.01,22.1
12/02/2022,05:30,8.90,0.12,23.0,6.18,0.01,21.9
12/02/2022,05:40,8.90,0.13,22.9,6.17,0.01,21.8
12/02/2022,05:50,8.88,0.13,22.9,6.15,0.02,21.7
12/02/2022,06:00,8.88,0.13,22.8,6.13,0.01,21.7
12/02/2022,06:10,8.85,0.13,22.7,6.13,0.02,21.6
12/02/2022,06:20,8.84,0.12,22.7,6.13,0.02,21.6
12/02/2022,06:30,8.83,0.13,22.6,6.13,0.01,21.5
12/02/2022,06:40,8.82,0.13,22.7,6.12,0.01,21.6
12/02/2022,06:50,8.82,0.13,22.8,6.13,0.01,21.8
12/02/2022,07:00,8.82,0.13,22.9,6.13,0.01,21.9
12/02/2022,07:10,8.82,0.13,23.0,6.12,0.01,22.1
12/02/2022,07:20,8.82,0.13,23.2,6.14,0.01,22.3
12/02/2022,07:30,8.82,0.14,23.3,6.15,0.01,22.6
12/02/2022,07:40,8.82,0.13,23.4,6.14,0.01,22.7
12/02/2022,07:50,8.81,0.13,23.5,6.14,0.01,22.9
12/02/2022,08:00,8.81,0.12,23.7,6.17,0.01,23.2
12/02/2022,08:10,8.82,0.12,23.9,6.21,0.02,23.4
12/02/2022,08:20,8.82,0.12,24.2,6.36,0.01,23.8
12/02/2022,08:30,8.81,0.12,24.5,6.41,0.02,24.1
12/02/2022,08:40,8.81,0.12,24.6,6.44,0.01,24.2
12/02/2022,08:50,8.82,0.13,25.1,6.45,0.01,24.9
12/02/2022,09:00,8.84,0.12,25.7,6.49,0.01,25.6
12/02/2022,09:10,8.88,0.12,26.3,6.52,0.01,26.3
12/02/2022,09:20,8.89,0.12,26.6,6.53,0.01,26.6
12/02/2022,09:30,8.86,0.12,26.4,6.51,0.01,26.0
12/02/2022,09:40,8.82,0.12,26.0,6.46,0.01,25.4
12/02/2022,09:50,8.81,0.12,25.7,6.44,0.01,24.9
12/02/2022,10:00,8.81,0.13,25.4,6.44,0.02,24.6
12/02/2022,10:10,8.80,0.12,25.5,6.43,0.01,24.7
12/02/2022,10:20,8.80,0.13,25.3,6.39,0.01,24.4
12/02/2022,10:30,8.75,0.11,24.8,6.37,0.01,23.6
12/02/2022,10:40,9.04,0.13,24.2,6.63,0.01,23.0
12/02/2022,10:50,9.23,0.14,24.0,6.94,0.01,22.9
12/02/2022,11:00,9.33,0.15,24.0,7.30,0.01,22.9
12/02/2022,11:10,9.45,0.16,23.9,7.23,0.02,23.0
12/02/2022,11:20,9.57,0.16,23.7,7.37,0.01,22.8
12/02/2022,11:30,9.87,0.18,23.6,7.38,0.01,22.7
