data,hora,umidade_a,condutividade_a,temperatura_a,umidade_b,condutividade_b,temperatura_b
22/02/2022,17:40,5.85,0.04,30.1,7.03,0.01,31.4
22/02/2022,17:50,5.84,0.03,29.8,7.03,0.01,30.4
22/02/2022,18:00,5.86,0.04,29.7,7.03,0.01,29.8
22/02/2022,18:10,5.83,0.04,29.4,7.06,0.01,30.1
22/02/2022,18:20,5.84,0.04,29.2,7.03,0.01,29.1
22/02/2022,18:30,5.82,0.04,29.0,7.03,0.01,28.4
22/02/2022,18:40,5.79,0.04,28.7,7.01,0.01,27.5
22/02/2022,18:50,5.80,0.04,28.4,7.01,0.01,26.9
22/02/2022,19:00,5.79,0.04,28.1,7.01,0.01,26.3
22/02/2022,19:10,5.77,0.04,27.7,7.02,0.01,25.8
22/02/2022,19:20,5.76,0.04,27.4,7.08,0.01,25.4
22/02/2022,19:30,5.76,0.04,27.0,7.12,0.01,25.0
22/02/2022,19:40,5.74,0.04,26.7,7.18,0.01,24.6
22/02/2022,19:50,5.72,0.05,26.4,7.20,0.01,24.2
22/02/2022,20:00,5.71,0.05,26.2,7.20,0.01,24.0
22/02/2022,20:10,5.71,0.04,26.0,7.20,0.01,23.8
22/02/2022,20:20,5.71,0.05,25.8,7.22,0.01,23.5
22/02/2022,20:30,5.69,0.04,25.5,7.23,0.01,23.3
22/02/2022,20:40,5.68,0.05,25.3,7.24,0.01,23.1
22/02/2022,20:50,5.67,0.04,25.2,7.27,0.01,22.9
22/02/2022,21:00,5.67,0.04,25.1,7.27,0.01,22.9
22/02/2022,21:10,5.67,0.04,25.0,7.28,0.01,22.8
22/02/2022,21:20,5.66,0.04,24.9,7.28,0.01,22.6
22/02/2022,21:30,5.65,0.05,24.8,7.28,0.01,22.4
22/02/2022,21:40,5.64,0.05,24.6,7.28,0.01,22.2
22/02/2022,21:50,5.64,0.04,24.5,7.28,0.01,22.0
22/02/2022,22:00,5.64,0.05,24.3,7.28,0.01,21.8
22/02/2022,22:10,5.64,0.05,24.2,7.28,0.01,21.6
22/02/2022,22:20,5.64,0.05,24.1,7.28,0.01,21.6
22/02/2022,22:30,5.64,0.05,24.1,7.28,0.01,21.5
22/02/2022,22:40,5.64,0.04,24.0,7.28,0.01,21.4
22/02/2022,22:50,5.63,0.04,23.9,7.28,0.00,21.3
22/02/2022,23:00,5.63,0.04,23.8,7.28,0.00,21.2
22/02/2022,23:10,5.62,0.05,23.6,7.28,0.01,21.1
22/02/2022,23:20,5.63,0.05,23.5,7.28,0.00,21.0
22/02/2022,23:30,5.62,0.04,23.3,7.28,0.00,20.8
22/02/2022,23:40,5.62,0.04,23.3,7.28,0.01,20.8
22/02/2022,23:50,5.60,0.05,23.2,7.28,0.01,20.7
