data,hora,umidade_a,condutividade_a,temperatura_a,umidade_b,condutividade_b,temperatura_b
24/02/2022,20:30,5.17,0.02,26.4,6.12,0.00,24.4
24/02/2022,20:40,5.16,0.03,25.9,6.19,0.01,24.3
24/02/2022,20:50,5.15,0.03,25.7,6.34,0.01,24.2
24/02/2022,21:00,5.16,0.03,25.6,6.64,0.01,24.0
24/02/2022,21:10,5.15,0.02,25.4,6.85,0.01,23.8
24/02/2022,21:20,5.15,0.02,25.3,6.94,0.01,23.8
24/02/2022,21:30,5.15,0.03,25.4,7.03,0.01,23.8
24/02/2022,21:40,5.15,0.03,25.3,7.11,0.01,23.8
24/02/2022,21:50,5.15,0.03,25.3,7.14,0.01,23.8
24/02/2022,22:00,5.16,0.03,25.4,7.20,0.01,23.9
24/02/2022,22:10,5.16,0.03,25.1,7.20,0.01,23.6
24/02/2022,22:20,5.15,0.03,24.9,7.23,0.01,23.3
24/02/2022,22:30,5.15,0.03,24.8,7.28,0.01,23.3
24/02/2022,22:40,5.15,0.02,24.7,7.28,0.01,23.3
24/02/2022,22:50,5.14,0.03,24.6,7.28,0.01,23.1
24/02/2022,23:00,5.15,0.03,24.6,7.30,0.01,23.1
24/02/2022,23:10,5.15,0.03,24.6,7.34,0.01,23.1
24/02/2022,23:20,5.15,0.03,24.7,7.35,0.01,23.1
24/02/2022,23:30,5.15,0.03,24.6,7.36,0.01,23.0
24/02/2022,23:40,5.15,0.03,24.5,7.36,0.01,22.8
24/02/2022,23:50,5.14,0.03,24.3,7.37,0.00,22.7
