data,hora,umidade_a,condutividade_a,temperatura_a,umidade_b,condutividade_b,temperatura_b
11/02/2022,15:24,10.91,0.18,30.3,6.26,0.02,34.4
11/02/2022,15:24,10.90,0.18,30.3,6.26,0.02,34.4
11/02/2022,16:32,10.40,0.16,30.5,6.17,0.02,32.5
11/02/2022,16:32,10.40,0.16,30.5,6.16,0.01,32.4
11/02/2022,16:33,10.39,0.16,30.5,6.16,0.02,32.4
11/02/2022,16:34,10.39,0.16,30.4,6.16,0.02,32.3
11/02/2022,16:35,10.39,0.16,30.4,6.15,0.02,32.1
11/02/2022,16:36,10.38,0.16,30.3,6.14,0.02,31.9
11/02/2022,16:37,10.39,0.16,30.3,6.14,0.02,31.8
11/02/2022,16:38,10.37,0.16,30.3,6.14,0.02,31.7
11/02/2022,16:39,10.37,0.16,30.2,6.13,0.02,31.6
11/02/2022,16:40,10.38,0.16,30.2,6.13,0.02,31.5
11/02/2022,16:41,10.37,0.16,30.1,6.13,0.02,31.4
11/02/2022,16:42,10.36,0.16,30.1,6.12,0.02,31.3
11/02/2022,16:43,10.36,0.16,30.1,6.12,0.02,31.2
11/02/2022,16:44,10.35,0.15,30.1,6.12,0.01,31.2
11/02/2022,16:45,10.34,0.16,30.1,6.12,0.02,31.1
11/02/2022,16:46,10.34,0.16,30.1,6.12,0.02,31.0
11/02/2022,16:47,10.32,0.16,30.0,6.12,0.02,30.9
11/02/2022,16:48,10.32,0.17,30.0,6.12,0.02,30.9
11/02/2022,16:49,10.31,0.15,30.0,6.12,0.02,30.8
11/02/2022,16:50,10.30,0.16,30.0,6.12,0.02,30.8
11/02/2022,16:51,10.29,0.16,29.9,6.12,0.02,30.7
11/02/2022,16:52,10.30,0.15,29.9,6.12,0.02,30.7
11/02/2022,16:53,10.29,0.15,29.9,6.11,0.02,30.6
11/02/2022,16:54,10.27,0.15,29.8,6.10,0.02,30.5
11/02/2022,16:55,10.29,0.15,29.8,6.10,0.02,30.5
11/02/2022,16:56,10.28,0.15,29.7,6.09,0.02,30.4
11/02/2022,16:57,10.26,0.15,29.7,6.09,0.02,30.4
11/02/2022,16:58,10.27,0.16,29.7,6.09,0.02,30.3
11/02/2022,16:59,10.26,0.15,29.7,6.08,0.02,30.3
11/02/2022,17:00,10.26,0.15,29.7,6.08,0.02,30.3
11/02/2022,17:01,10.25,0.15,29.7,6.08,0.02,30.3
11/02/2022,17:02,10.28,0.16,29.7,6.08,0.02,30.3
11/02/2022,17:03,10.28,0.15,29.7,6.09,0.02,30.3
11/02/2022,17:04,10.28,0.15,29.7,6.10,0.02,30.3
11/02/2022,17:05,10.26,0.16,29.6,6.11,0.02,30.3
11/02/2022,17:06,10.26,0.15,29.7,6.12,0.02,30.3
11/02/2022,17:07,10.25,0.15,29.7,6.12,0.02,30.3
11/02/2022,17:08,10.23,0.16,29.7,6.13,0.02,30.4
11/02/2022,17:09,10.24,0.15,29.7,6.15,0.02,30.4
11/02/2022,17:10,10.23,0.15,29.7,6.19,0.02,30.5
11/02/2022,17:11,10.25,0.16,29.9,6.20,0.02,30.6
11/02/2022,17:12,10.23,0.15,29.9,6.21,0.02,30.8
11/02/2022,17:13,10.24,0.16,30.0,6.25,0.02,30.9
11/02/2022,17:14,10.24,0.16,30.0,6.28,0.02,31.1
11/02/2022,17:15,10.24,0.15,30.1,6.28,0.02,31.1
11/02/2022,17:16,10.23,0.15,30.2,6.29,0.02,31.2
11/02/2022,17:17,10.23,0.15,30.2,6.29,0.02,31.1
11/02/2022,17:18,10.22,0.15,30.3,6.29,0.02,31.0
11/02/2022,17:19,10.22,0.15,30.3,6.29,0.02,30.9
11/02/2022,17:20,10.22,0.15,30.3,6.29,0.02,30.9
11/02/2022,17:21,10.22,0.15,30.3,6.29,0.02,30.8
11/02/2022,17:22,10.22,0.14,30.3,6.29,0.02,30.7
11/02/2022,17:23,10.21,0.14,30.3,6.29,0.02,30.6
11/02/2022,17:24,10.20,0.14,30.2,6.30,0.01,30.5
11/02/2022,17:25,10.19,0.15,30.2,6.31,0.02,30.5
11/02/2022,17:26,10.20,0.15,30.2,6.32,0.02,30.4
11/02/2022,17:27,10.17,0.15,30.2,6.35,0.01,30.4
11/02/2022,17:28,10.17,0.15,30.2,6.36,0.02,30.3
11/02/2022,17:29,10.17,0.15,30.1,6.37,0.02,30.3
11/02/2022,17:30,10.15,0.15,30.1,6.37,0.02,30.2
11/02/2022,17:31,10.15,0.15,30.1,6.39,0.02,30.1
11/02/2022,17:32,10.14,0.15,30.0,6.41,0.02,30.1
11/02/2022,17:33,10.14,0.15,30.0,6.44,0.02,30.0
11/02/2022,17:34,10.14,0.15,30.0,6.44,0.02,30.0
11/02/2022,17:35,10.14,0.16,30.0,6.44,0.01,30.0
11/02/2022,17:36,10.13,0.15,30.0,6.45,0.02,29.9
11/02/2022,17:37,10.12,0.14,30.0,6.45,0.01,29.9
11/02/2022,17:38,10.13,0.15,29.9,6.45,0.02,29.9
11/02/2022,17:39,10.12,0.14,29.9,6.45,0.01,29.7
11/02/2022,17:40,10.10,0.14,29.8,6.44,0.02,29.7
11/02/2022,17:41,10.10,0.14,29.7,6.44,0.02,29.6
11/02/2022,17:42,10.08,0.14,29.6,6.44,0.01,29.5
11/02/2022,17:43,10.09,0.15,29.6,6.44,0.01,29.4
11/02/2022,17:43,10.08,0.14,29.6,6.44,0.01,29.4
11/02/2022,17:44,10.08,0.14,29.5,6.44,0.01,29.3
11/02/2022,17:45,10.07,0.14,29.5,6.43,0.01,29.2
11/02/2022,17:46,10.07,0.14,29.5,6.43,0.01,29.2
11/02/2022,17:47,10.06,0.14,29.4,6.43,0.02,29.1
11/02/2022,17:48,10.06,0.14,29.4,6.43,0.02,29.0
11/02/2022,17:48,10.05,0.14,29.3,6.42,0.01,29.0
11/02/2022,17:49,10.05,0.15,29.3,6.41,0.02,29.0
11/02/2022,17:50,10.05,0.15,29.3,6.41,0.01,28.9
11/02/2022,17:51,10.04,0.14,29.2,6.41,0.02,28.9
11/02/2022,17:52,10.05,0.14,29.2,6.40,0.02,28.8
11/02/2022,17:52,10.05,0.14,29.2,6.40,0.01,28.8
11/02/2022,17:53,10.04,0.14,29.2,6.39,0.02,28.8
11/02/2022,17:54,10.03,0.14,29.1,6.38,0.02,28.7
11/02/2022,17:54,10.04,0.15,29.1,6.39,0.02,28.7
11/02/2022,17:55,10.05,0.15,29.0,6.39,0.01,28.6
11/02/2022,17:56,10.02,0.15,29.0,6.38,0.02,28.6
11/02/2022,17:57,10.01,0.14,29.0,6.38,0.01,28.5
11/02/2022,17:58,10.00,0.14,28.9,6.37,0.02,28.4
11/02/2022,17:59,9.99,0.14,28.8,6.37,0.01,28.3
