data,hora,umidade_a,condutividade_a,temperatura_a,umidade_b,condutividade_b,temperatura_b
23/02/2022,00:00,5.60,0.05,23.1,7.28,0.01,20.6
23/02/2022,00:10,5.61,0.05,23.1,7.30,0.01,20.6
23/02/2022,00:20,5.62,0.05,23.2,7.37,0.00,20.6
23/02/2022,00:30,5.61,0.05,23.1,7.37,0.01,20.3
23/02/2022,00:40,5.62,0.05,23.1,7.40,0.01,20.3
23/02/2022,00:50,5.61,0.04,22.9,7.43,0.01,20.2
23/02/2022,01:00,5.59,0.05,22.8,7.44,0.01,20.1
23/02/2022,01:10,5.59,0.05,22.7,7.45,0.00,20.0
23/02/2022,01:20,5.58,0.04,22.5,7.45,0.01,20.0
23/02/2022,01:30,5.58,0.05,22.4,7.45,0.00,19.9
23/02/2022,01:40,5.58,0.05,22.3,7.45,0.01,19.7
23/02/2022,01:50,5.57,0.05,22.2,7.45,0.00,19.7
23/02/2022,02:00,5.57,0.05,22.1,7.47,0.00,19.6
23/02/2022,02:10,5.58,0.05,22.0,7.48,0.01,19.6
23/02/2022,02:20,5.57,0.05,22.0,7.49,0.01,19.6
23/02/2022,02:30,5.57,0.04,22.0,7.50,0.01,19.4
23/02/2022,02:40,5.57,0.04,21.9,7.50,0.01,19.4
23/02/2022,02:50,5.58,0.05,21.9,7.51,0.01,19.4
23/02/2022,03:00,5.57,0.05,21.9,7.53,0.01,19.3
23/02/2022,03:10,5.57,0.05,21.9,7.53,0.00,19.3
23/02/2022,03:20,5.57,0.05,21.8,7.54,0.01,19.3
23/02/2022,03:30,5.57,0.05,21.8,7.54,0.00,19.2
23/02/2022,03:40,5.57,0.05,21.8,7.54,0.00,19.2
23/02/2022,03:50,5.57,0.05,21.7,7.54,0.01,19.2
23/02/2022,04:00,5.56,0.05,21.6,7.54,0.01,19.1
23/02/2022,04:10,5.56,0.05,21.6,7.54,0.01,19.1
23/02/2022,04:20,5.57,0.05,21.5,7.54,0.01,19.0
