data,hora,umidade_a,condutividade_a,temperatura_a,umidade_b,condutividade_b,temperatura_b
16/02/2022,00:00,9.51,0.23,22.6,6.87,0.01,21.2
16/02/2022,00:10,9.48,0.24,22.4,7.16,0.02,21.1
16/02/2022,00:20,9.47,0.23,22.3,7.46,0.02,21.0
16/02/2022,00:30,9.45,0.23,22.2,7.45,0.01,20.8
16/02/2022,00:40,9.40,0.23,22.1,7.37,0.01,20.7
16/02/2022,00:50,9.38,0.23,22.0,7.36,0.01,20.7
16/02/2022,01:00,9.39,0.23,21.9,7.31,0.01,20.5
16/02/2022,01:10,9.37,0.23,21.7,7.28,0.01,20.4
16/02/2022,01:20,9.33,0.22,21.7,7.27,0.01,20.3
16/02/2022,01:30,9.32,0.23,21.5,7.21,0.01,20.1
16/02/2022,01:40,9.31,0.23,21.4,7.20,0.01,20.0
16/02/2022,01:50,9.30,0.23,21.3,7.20,0.01,19.9
16/02/2022,02:00,9.31,0.23,21.2,7.17,0.01,19.9
16/02/2022,02:10,9.28,0.23,21.1,7.13,0.01,19.7
16/02/2022,02:20,9.25,0.23,21.0,7.11,0.01,19.6
16/02/2022,02:30,9.24,0.23,20.9,7.11,0.01,19.4
16/02/2022,02:40,9.23,0.23,20.8,7.10,0.01,19.3
16/02/2022,02:50,9.23,0.23,20.7,7.06,0.01,19.3
16/02/2022,03:00,9.23,0.24,20.7,7.05,0.01,19.2
16/02/2022,03:10,9.23,0.23,20.6,7.03,0.01,19.1
16/02/2022,03:20,9.22,0.23,20.5,7.03,0.01,19.1
16/02/2022,03:30,9.21,0.23,20.4,7.03,0.01,19.0
16/02/2022,03:40,9.20,0.23,20.4,7.02,0.01,19.0
16/02/2022,03:50,9.18,0.24,20.3,7.00,0.01,18.9
16/02/2022,04:00,9.18,0.23,20.3,6.99,0.01,18.8
16/02/2022,04:10,9.16,0.23,20.2,6.97,0.01,18.8
16/02/2022,04:20,9.15,0.22,20.2,6.95,0.01,18.8
16/02/2022,04:30,9.15,0.22,20.1,6.94,0.01,18.7
16/02/2022,04:40,9.15,0.22,20.0,6.94,0.01,18.6
16/02/2022,04:50,9.14,0.22,19.9,6.94,0.01,18.5
16/02/2022,05:00,9.14,0.23,19.9,6.90,0.01,18.4
16/02/2022,05:10,9.11,0.21,19.8,6.88,0.01,18.4
16/02/2022,05:20,9.09,0.22,19.8,6.87,0.01,18.3
16/02/2022,05:30,9.08,0.22,19.7,6.86,0.01,18.2
16/02/2022,05:40,9.07,0.22,19.6,6.86,0.01,18.1
16/02/2022,05:50,9.06,0.22,19.6,6.86,0.01,18.0
16/02/2022,06:00,9.06,0.23,19.4,6.86,0.01,17.6
16/02/2022,06:10,9.06,0.24,19.3,6.85,0.01,17.6
16/02/2022,06:20,9.06,0.22,19.4,6.83,0.01,17.6
16/02/2022,06:30,9.05,0.22,19.3,6.83,0.01,17.7
16/02/2022,06:40,9.05,0.22,19.4,6.78,0.01,17.6
16/02/2022,06:50,9.05,0.22,19.4,6.77,0.01,17.7
16/02/2022,07:00,9.03,0.22,19.4,6.76,0.01,17.8
16/02/2022,07:10,9.03,0.22,19.6,6.77,0.01,18.0
16/02/2022,07:20,9.04,0.21,19.8,6.77,0.01,18.2
