data,hora,umidade_a,condutividade_a,temperatura_a,umidade_b,condutividade_b,temperatura_b
25/02/2022,13:10,5.41,0.02,32.1,7.50,0.01,39.1
25/02/2022,13:20,5.40,0.02,31.9,7.39,0.01,38.1
25/02/2022,13:30,5.40,0.02,32.1,7.36,0.00,38.6
25/02/2022,13:40,5.40,0.02,32.0,7.28,0.01,38.3
25/02/2022,13:50,5.40,0.02,32.0,7.22,0.01,38.9
25/02/2022,14:00,5.40,0.02,32.1,7.12,0.01,37.5
25/02/2022,14:10,5.39,0.02,32.0,7.03,0.01,36.1
25/02/2022,14:20,5.39,0.02,32.1,6.97,0.00,36.8
25/02/2022,14:30,5.41,0.02,32.5,6.98,0.00,38.8
25/02/2022,14:40,5.41,0.02,32.8,6.89,0.00,38.7
25/02/2022,14:50,5.42,0.02,33.1,6.83,0.01,38.2
25/02/2022,15:00,5.43,0.02,32.8,6.69,0.00,35.9
25/02/2022,15:10,5.43,0.02,32.7,6.67,0.00,35.3
25/02/2022,15:20,5.43,0.02,32.7,6.61,0.01,35.2
25/02/2022,15:30,5.42,0.02,32.6,6.56,0.00,35.9
25/02/2022,15:40,5.42,0.02,32.7,6.57,0.00,37.8
25/02/2022,15:50,5.42,0.02,32.5,6.57,0.00,38.3
25/02/2022,16:00,5.42,0.02,32.6,6.53,0.00,38.2
25/02/2022,16:10,5.41,0.02,32.6,6.45,0.00,36.4
25/02/2022,16:20,5.41,0.02,32.7,6.38,0.00,35.7
25/02/2022,16:30,5.42,0.02,32.4,6.35,0.00,35.4
25/02/2022,16:40,5.38,0.02,32.0,6.28,0.00,34.0
25/02/2022,16:50,5.36,0.02,31.7,6.21,0.00,32.9
25/02/2022,17:00,5.36,0.02,31.6,6.20,0.00,33.7
25/02/2022,17:10,5.36,0.02,31.7,6.20,0.00,32.9
25/02/2022,17:20,5.34,0.02,31.5,6.27,0.00,34.4
25/02/2022,17:30,5.35,0.02,31.4,6.29,0.00,33.9
25/02/2022,17:40,5.34,0.02,31.2,6.36,0.01,34.1
25/02/2022,17:50,5.34,0.02,31.1,6.36,0.00,33.0
25/02/2022,18:00,5.34,0.02,31.0,6.36,0.01,32.1
25/02/2022,18:10,5.32,0.02,30.9,6.36,0.01,31.9
25/02/2022,18:20,5.33,0.02,30.8,6.32,0.01,31.3
25/02/2022,18:30,5.32,0.02,30.6,6.31,0.01,30.8
25/02/2022,18:40,5.30,0.02,30.5,6.30,0.01,30.5
25/02/2022,18:50,5.30,0.02,30.2,6.29,0.00,30.1
25/02/2022,19:00,5.30,0.02,30.1,6.29,0.01,29.7
25/02/2022,19:10,5.30,0.02,29.8,6.31,0.01,29.3
25/02/2022,19:20,5.28,0.02,29.5,6.38,0.01,29.0
25/02/2022,19:30,5.27,0.02,29.3,6.43,0.01,28.6
25/02/2022,19:40,5.27,0.02,29.0,6.44,0.01,28.0
25/02/2022,19:50,5.26,0.02,28.8,6.45,0.01,27.7
25/02/2022,20:00,5.26,0.02,28.6,6.45,0.01,27.4
25/02/2022,20:10,5.24,0.02,28.4,6.46,0.01,27.2
25/02/2022,20:20,5.23,0.02,28.2,6.50,0.01,26.9
25/02/2022,20:30,5.22,0.02,28.1,6.51,0.01,26.9
25/02/2022,20:40,5.23,0.02,27.9,6.53,0.01,26.7
25/02/2022,20:50,5.23,0.02,27.8,6.53,0.01,26.5
25/02/2022,21:00,5.22,0.01,27.7,6.53,0.01,26.3
25/02/2022,21:10,5.21,0.02,27.6,6.53,0.00,26.0
25/02/2022,21:20,5.21,0.02,27.4,6.53,0.01,25.8
25/02/2022,21:30,5.21,0.02,27.3,6.53,0.01,25.7
25/02/2022,21:40,5.20,0.02,27.2,6.53,0.01,25.6
25/02/2022,21:50,5.21,0.02,27.1,6.54,0.01,25.5
25/02/2022,22:00,5.21,0.02,27.0,6.54,0.01,25.4
25/02/2022,22:10,5.19,0.02,26.9,6.57,0.01,25.3
25/02/2022,22:20,5.21,0.02,26.8,6.57,0.01,25.2
25/02/2022,22:30,5.19,0.02,26.7,6.58,0.01,25.2
25/02/2022,22:40,5.19,0.02,26.7,6.60,0.01,25.1
25/02/2022,22:50,5.20,0.02,26.6,6.60,0.00,25.0
25/02/2022,23:00,5.18,0.02,26.5,6.61,0.01,24.9
25/02/2022,23:10,5.17,0.02,26.5,6.61,0.01,24.8
25/02/2022,23:20,5.17,0.02,26.5,6.61,0.01,24.9
25/02/2022,23:30,5.18,0.03,26.6,6.61,0.01,25.2
25/02/2022,23:40,5.20,0.02,26.8,6.62,0.01,25.6
25/02/2022,23:50,5.20,0.02,26.9,6.65,0.01,25.6
