data,hora,umidade_a,condutividade_a,temperatura_a,umidade_b,condutividade_b,temperatura_b
26/02/2022,00:00,5.20,0.02,26.9,6.64,0.01,25.6
26/02/2022,00:10,5.21,0.02,27.0,6.69,0.01,25.6
26/02/2022,00:20,5.20,0.02,26.9,6.71,0.01,25.5
26/02/2022,00:30,5.20,0.02,26.9,6.74,0.01,25.3
26/02/2022,00:40,5.19,0.02,26.7,6.75,0.00,25.2
26/02/2022,00:50,5.18,0.02,26.6,6.77,0.01,25.0
26/02/2022,01:00,5.17,0.02,26.5,6.78,0.01,25.0
26/02/2022,01:10,5.18,0.02,26.5,6.77,0.01,24.8
26/02/2022,01:20,5.16,0.02,26.3,6.78,0.01,24.7
26/02/2022,01:30,5.16,0.02,26.3,6.78,0.01,24.6
26/02/2022,01:40,5.16,0.02,26.2,6.78,0.00,24.5
26/02/2022,01:50,5.17,0.02,26.1,6.82,0.01,24.4
26/02/2022,02:00,5.15,0.03,26.1,6.83,0.01,24.4
26/02/2022,02:10,5.15,0.03,25.9,6.84,0.01,24.3
26/02/2022,02:20,5.15,0.02,25.9,6.85,0.01,24.2
26/02/2022,02:30,5.16,0.02,25.7,6.86,0.01,24.1
26/02/2022,02:40,5.14,0.02,25.7,6.86,0.01,24.0
26/02/2022,02:50,5.15,0.03,25.6,6.86,0.01,23.8
26/02/2022,03:00,5.14,0.02,25.5,6.86,0.00,23.7
26/02/2022,03:10,5.15,0.02,25.4,6.86,0.01,23.7
26/02/2022,03:20,5.14,0.02,25.3,6.86,0.00,23.5
26/02/2022,03:30,5.14,0.02,25.3,6.86,0.01,23.7
26/02/2022,03:40,5.13,0.02,25.3,6.86,0.01,23.5
26/02/2022,03:50,5.14,0.03,25.2,6.87,0.01,23.4
26/02/2022,04:00,5.14,0.03,25.1,6.88,0.01,23.3
26/02/2022,04:10,5.13,0.02,25.0,6.87,0.01,23.2
26/02/2022,04:20,5.14,0.03,24.9,6.88,0.01,23.0
26/02/2022,04:30,5.13,0.02,24.7,6.87,0.01,23.0
26/02/2022,04:40,5.12,0.03,24.7,6.88,0.00,23.0
26/02/2022,04:50,5.12,0.02,24.8,6.89,0.01,23.1
26/02/2022,05:00,5.11,0.03,24.8,6.88,0.01,23.0
26/02/2022,05:10,5.13,0.02,24.8,6.89,0.01,23.1
26/02/2022,05:20,5.11,0.02,24.8,6.91,0.01,23.0
26/02/2022,05:30,5.13,0.02,24.8,6.88,0.01,22.7
26/02/2022,05:40,5.11,0.03,24.7,6.87,0.01,22.4
26/02/2022,05:50,5.12,0.03,24.5,6.88,0.01,22.3
26/02/2022,06:00,5.09,0.02,24.3,6.87,0.01,22.1
26/02/2022,06:10,5.10,0.02,24.3,6.88,0.01,22.0
26/02/2022,06:20,5.09,0.02,24.2,6.88,0.01,21.9
26/02/2022,06:30,5.10,0.02,24.1,6.88,0.01,21.9
26/02/2022,06:40,5.09,0.03,24.0,6.90,0.01,21.9
26/02/2022,06:50,5.09,0.02,24.0,6.92,0.00,22.0
26/02/2022,07:00,5.09,0.03,24.0,6.92,0.01,22.1
26/02/2022,07:10,5.09,0.02,24.0,6.93,0.01,22.2
26/02/2022,07:20,5.10,0.03,24.1,6.94,0.01,22.4
26/02/2022,07:30,5.10,0.02,24.2,6.94,0.01,22.7
26/02/2022,07:40,5.11,0.03,24.4,6.95,0.01,22.9
26/02/2022,07:50,5.12,0.03,24.6,6.95,0.01,23.3
26/02/2022,08:00,5.12,0.02,24.8,6.95,0.01,23.6
26/02/2022,08:10,5.13,0.02,25.0,7.02,0.01,24.0
26/02/2022,08:20,5.14,0.03,25.4,7.09,0.00,24.4
26/02/2022,08:30,5.15,0.02,25.6,7.11,0.01,24.6
26/02/2022,08:40,5.15,0.03,25.8,7.11,0.01,24.8
26/02/2022,08:50,5.15,0.03,26.1,7.12,0.01,25.0
26/02/2022,09:00,5.15,0.02,26.2,7.14,0.01,25.2
26/02/2022,09:10,5.16,0.03,26.6,7.18,0.01,25.6
26/02/2022,09:20,5.20,0.02,26.8,7.18,0.01,26.0
26/02/2022,09:30,5.22,0.02,27.8,7.20,0.01,26.5
26/02/2022,09:40,5.26,0.02,29.0,7.28,0.01,29.8
26/02/2022,09:50,5.28,0.02,30.3,7.45,0.01,34.2
26/02/2022,10:00,5.30,0.02,31.2,7.45,0.00,36.0
26/02/2022,10:10,5.33,0.02,32.1,7.50,0.01,37.4
26/02/2022,10:20,5.35,0.02,32.9,7.47,0.01,38.1
26/02/2022,10:30,5.37,0.02,33.1,7.45,0.00,38.4
26/02/2022,10:40,5.39,0.02,33.8,7.45,0.00,39.2
26/02/2022,10:50,5.39,0.02,33.9,7.37,0.01,38.9
26/02/2022,11:00,5.42,0.02,34.5,7.36,0.01,39.5
26/02/2022,11:10,5.41,0.02,34.8,7.30,0.01,39.6
26/02/2022,11:20,5.42,0.02,34.8,7.27,0.01,39.4
26/02/2022,11:30,5.40,0.02,34.6,7.20,0.00,39.3
26/02/2022,11:40,5.40,0.02,34.4,7.20,0.01,40.4
26/02/2022,11:50,5.38,0.02,34.1,7.14,0.01,41.1
26/02/2022,12:00,5.37,0.02,33.8,7.13,0.00,42.7
26/02/2022,12:10,5.38,0.02,33.7,7.11,0.00,44.1
26/02/2022,12:20,5.37,0.02,33.9,7.05,0.01,44.9
26/02/2022,12:30,5.38,0.02,34.2,7.01,0.01,45.8
26/02/2022,12:40,5.39,0.02,34.7,6.93,0.00,46.1
26/02/2022,12:50,5.38,0.02,34.8,6.78,0.00,44.5
26/02/2022,13:00,5.39,0.02,34.9,6.72,0.00,44.4
26/02/2022,13:10,5.37,0.02,34.8,6.56,0.01,41.8
26/02/2022,13:20,5.37,0.02,34.5,6.48,0.00,41.1
26/02/2022,13:30,5.36,0.02,34.3,6.36,0.00,39.4
26/02/2022,13:40,5.36,0.02,34.1,6.29,0.00,39.5
26/02/2022,13:50,5.35,0.02,34.2,6.29,0.00,41.8
26/02/2022,14:00,5.36,0.02,34.4,6.22,0.01,43.4
26/02/2022,14:10,5.34,0.02,34.3,6.17,0.00,44.4
26/02/2022,14:20,5.33,0.02,34.3,6.07,0.00,43.7
26/02/2022,14:30,5.34,0.02,34.3,5.96,0.00,42.0
26/02/2022,14:40,5.32,0.02,34.3,5.88,0.01,40.9
26/02/2022,14:50,5.33,0.02,34.6,5.80,0.00,40.0
26/02/2022,15:00,5.35,0.02,35.2,5.74,0.00,39.4
26/02/2022,15:10,5.35,0.02,35.2,5.67,0.00,38.4
26/02/2022,15:20,5.35,0.02,35.4,5.62,0.00,38.0
26/02/2022,15:30,5.35,0.02,35.3,5.57,0.00,37.0
26/02/2022,15:40,5.33,0.02,35.0,5.52,0.00,36.8
26/02/2022,15:50,5.31,0.02,34.9,5.49,0.00,36.7
26/02/2022,16:00,5.30,0.02,34.7,5.45,0.00,36.8
26/02/2022,16:10,5.30,0.02,34.5,5.42,0.00,36.3
26/02/2022,16:20,5.29,0.02,34.5,5.36,0.00,36.0
26/02/2022,16:30,5.28,0.02,34.4,5.32,0.00,35.6
26/02/2022,16:40,5.26,0.02,34.3,5.28,0.00,35.6
26/02/2022,16:50,5.26,0.02,34.1,5.25,0.00,35.3
26/02/2022,17:00,5.24,0.02,33.7,5.19,0.00,33.8
26/02/2022,17:10,5.23,0.02,33.1,5.14,0.00,33.0
26/02/2022,17:20,5.21,0.02,32.7,5.12,0.00,32.5
26/02/2022,17:30,5.21,0.02,32.4,5.12,0.00,32.0
26/02/2022,17:40,5.18,0.02,32.1,5.11,0.00,31.6
26/02/2022,17:50,5.17,0.02,31.9,5.12,0.00,31.8
26/02/2022,18:00,5.18,0.02,32.0,5.15,0.00,32.1
26/02/2022,18:10,5.17,0.02,32.1,5.19,0.00,32.0
26/02/2022,18:20,5.16,0.02,32.0,5.21,0.00,31.9
26/02/2022,18:30,5.16,0.01,31.9,5.24,0.00,31.7
26/02/2022,18:40,5.15,0.02,31.8,5.26,0.00,31.4
26/02/2022,18:50,5.15,0.01,31.6,5.26,0.00,30.9
26/02/2022,19:00,5.12,0.02,31.4,5.26,0.00,30.4
26/02/2022,19:10,5.12,0.02,31.1,5.26,0.00,30.0
26/02/2022,19:20,5.11,0.02,30.8,5.31,0.00,29.5
26/02/2022,19:30,5.10,0.02,30.6,5.35,0.00,29.2
26/02/2022,19:40,5.10,0.02,30.4,5.41,0.01,28.9
26/02/2022,19:50,5.08,0.01,30.3,5.42,0.00,28.7
26/02/2022,20:00,5.09,0.01,30.1,5.44,0.00,28.6
26/02/2022,20:10,5.08,0.01,30.0,5.45,0.00,28.4
26/02/2022,20:20,5.07,0.01,29.9,5.48,0.00,28.2
26/02/2022,20:30,5.07,0.01,29.7,5.49,0.00,28.0
26/02/2022,20:40,5.06,0.01,29.6,5.48,0.00,27.9
26/02/2022,20:50,5.05,0.02,29.5,5.47,0.00,27.7
26/02/2022,21:00,5.07,0.02,29.4,5.48,0.00,27.6
26/02/2022,21:10,5.04,0.01,29.2,5.49,0.01,27.5
26/02/2022,21:20,5.05,0.01,29.1,5.49,0.00,27.3
26/02/2022,21:30,5.04,0.01,29.0,5.49,0.00,27.1
26/02/2022,21:40,5.04,0.01,28.8,5.47,0.00,26.9
26/02/2022,21:50,5.03,0.02,28.6,5.49,0.01,26.7
26/02/2022,22:00,5.03,0.02,28.4,5.49,0.00,26.5
26/02/2022,22:10,5.02,0.01,28.3,5.49,0.01,26.1
26/02/2022,22:20,5.02,0.01,28.1,5.49,0.01,26.0
26/02/2022,22:30,5.01,0.02,28.0,5.47,0.00,25.8
26/02/2022,22:40,5.01,0.01,27.8,5.48,0.00,25.7
26/02/2022,22:50,4.99,0.01,27.8,5.49,0.01,25.9
26/02/2022,23:00,5.00,0.01,27.7,5.49,0.00,25.8
26/02/2022,23:10,5.01,0.01,27.8,5.49,0.01,26.0
26/02/2022,23:20,5.01,0.01,27.8,5.49,0.01,26.1
26/02/2022,23:30,5.01,0.01,27.9,5.49,0.00,26.1
26/02/2022,23:40,5.01,0.02,27.8,5.49,0.01,26.0
26/02/2022,23:50,5.00,0.01,27.7,5.49,0.01,25.9
