data,hora,umidade_a,condutividade_a,temperatura_a,umidade_b,condutividade_b,temperatura_b
27/02/2022,00:00,5.00,0.01,27.7,5.49,0.00,25.9
27/02/2022,00:10,4.99,0.01,27.5,5.50,0.00,25.9
27/02/2022,00:20,5.00,0.01,27.5,5.53,0.01,25.8
27/02/2022,00:30,4.98,0.01,27.4,5.56,0.01,25.7
27/02/2022,00:40,4.97,0.01,27.4,5.57,0.00,25.6
27/02/2022,00:50,4.98,0.01,27.2,5.57,0.00,25.4
27/02/2022,01:00,4.98,0.01,27.2,5.57,0.01,25.4
27/02/2022,01:10,4.98,0.01,27.1,5.57,0.01,25.3
27/02/2022,01:20,4.98,0.01,27.1,5.57,0.01,25.3
27/02/2022,01:30,4.96,0.02,27.0,5.58,0.01,25.2
27/02/2022,01:40,4.98,0.02,26.9,5.59,0.01,25.1
27/02/2022,01:50,4.98,0.01,26.8,5.59,0.01,25.0
27/02/2022,02:00,4.97,0.02,26.7,5.59,0.00,24.9
27/02/2022,02:10,4.96,0.01,26.7,5.61,0.00,24.8
27/02/2022,02:20,4.95,0.02,26.6,5.63,0.01,24.7
27/02/2022,02:30,4.95,0.02,26.5,5.63,0.00,24.5
27/02/2022,02:40,4.94,0.02,26.4,5.64,0.00,24.4
27/02/2022,02:50,4.95,0.02,26.3,5.64,0.01,24.2
27/02/2022,03:00,4.95,0.02,26.1,5.65,0.01,24.2
27/02/2022,03:10,4.94,0.02,26.1,5.64,0.01,24.2
27/02/2022,03:20,4.94,0.02,26.1,5.63,0.00,24.1
27/02/2022,03:30,4.95,0.01,26.0,5.64,0.01,24.1
27/02/2022,03:40,4.94,0.02,26.0,5.64,0.01,24.0
27/02/2022,03:50,4.94,0.01,26.0,5.64,0.01,24.0
27/02/2022,04:00,4.94,0.02,25.9,5.65,0.01,23.9
27/02/2022,04:10,4.94,0.02,25.8,5.65,0.01,23.9
27/02/2022,04:20,4.94,0.02,25.8,5.65,0.00,23.8
27/02/2022,04:30,4.94,0.02,25.8,5.67,0.00,23.8
27/02/2022,04:40,4.94,0.02,25.8,5.66,0.01,23.8
27/02/2022,04:50,4.94,0.01,25.8,5.69,0.01,23.7
27/02/2022,05:00,4.93,0.01,25.7,5.68,0.00,23.7
27/02/2022,05:10,4.94,0.01,25.6,5.68,0.00,23.6
27/02/2022,05:20,4.94,0.02,25.6,5.69,0.01,23.5
27/02/2022,05:30,4.94,0.02,25.5,5.71,0.01,23.5
