data,hora,umidade_a,condutividade_a,temperatura_a,umidade_b,condutividade_b,temperatura_b
28/02/2022,08:30,15.71,0.28,22.4,16.71,0.01,21.5
28/02/2022,08:40,16.80,0.28,22.2,17.15,0.01,21.3
28/02/2022,08:50,16.66,0.27,22.1,16.69,0.00,21.3
28/02/2022,09:00,16.49,0.27,22.2,16.50,0.01,21.3
28/02/2022,09:10,16.48,0.27,22.2,16.41,0.01,21.5
28/02/2022,09:20,16.10,0.27,22.3,16.23,0.01,21.8
28/02/2022,09:30,15.79,0.26,22.5,15.99,0.00,22.0
28/02/2022,09:40,15.88,0.27,22.5,16.02,0.01,21.9
28/02/2022,09:50,15.81,0.27,22.5,15.96,0.01,21.8
28/02/2022,10:00,15.87,0.28,22.6,16.09,0.00,21.9
28/02/2022,10:10,16.03,0.26,22.6,16.40,0.01,21.9
28/02/2022,10:20,16.04,0.27,22.6,16.31,0.00,21.8
28/02/2022,10:30,16.49,0.26,22.7,16.78,0.00,21.9
28/02/2022,10:40,16.43,0.27,22.6,16.61,0.01,21.7
28/02/2022,10:50,16.19,0.26,22.6,16.36,0.00,21.8
28/02/2022,11:00,16.33,0.26,22.6,16.54,0.00,21.8
28/02/2022,11:10,16.21,0.26,22.7,16.36,0.01,21.8
28/02/2022,11:20,16.15,0.27,22.7,16.32,0.00,21.7
28/02/2022,11:30,16.44,0.27,22.7,16.38,0.01,21.7
28/02/2022,11:40,16.81,0.27,22.5,16.68,0.01,21.6
28/02/2022,11:50,16.68,0.26,22.5,16.44,0.01,21.6
28/02/2022,12:00,16.67,0.25,22.4,16.64,0.00,21.5
28/02/2022,12:10,16.39,0.26,22.4,16.32,0.00,21.5
28/02/2022,12:20,16.14,0.25,22.5,16.23,0.01,21.4
28/02/2022,12:30,16.30,0.25,22.5,16.32,0.00,21.5
28/02/2022,12:40,16.57,0.25,22.5,16.44,0.00,21.6
28/02/2022,12:50,16.67,0.25,22.5,16.41,0.01,21.6
28/02/2022,13:00,16.38,0.26,22.5,16.18,0.01,21.7
28/02/2022,13:10,16.16,0.25,22.6,16.10,0.00,21.8
28/02/2022,13:20,16.10,0.25,22.7,16.07,0.00,21.9
28/02/2022,13:30,16.32,0.25,22.5,16.20,0.01,21.8
28/02/2022,13:40,16.34,0.26,22.7,16.21,0.01,21.9
28/02/2022,13:50,16.28,0.25,22.7,16.14,0.01,22.0
28/02/2022,14:00,16.15,0.25,22.8,16.06,0.01,22.1
28/02/2022,14:10,15.97,0.24,22.8,15.96,0.01,22.1
28/02/2022,14:20,15.91,0.24,22.8,15.94,0.01,22.3
28/02/2022,14:30,15.80,0.24,22.9,15.59,0.01,22.4
28/02/2022,14:40,15.70,0.24,22.9,15.49,0.01,22.1
28/02/2022,14:50,15.63,0.25,22.7,15.43,0.01,22.0
28/02/2022,15:00,15.51,0.25,22.7,15.30,0.01,21.9
28/02/2022,15:10,15.42,0.24,22.5,15.20,0.01,22.1
28/02/2022,15:20,15.31,0.25,22.6,15.05,0.01,22.4
28/02/2022,15:30,15.19,0.24,22.6,14.89,0.01,22.6
28/02/2022,15:40,15.07,0.24,22.6,14.75,0.01,22.9
28/02/2022,15:50,14.96,0.24,22.9,14.64,0.01,23.0
28/02/2022,16:00,14.87,0.24,22.9,14.35,0.01,23.0
28/02/2022,16:10,14.77,0.24,22.7,14.24,0.01,22.4
28/02/2022,16:20,14.69,0.24,22.6,14.13,0.01,22.3
28/02/2022,16:30,14.64,0.24,22.6,14.11,0.01,22.3
28/02/2022,16:40,14.58,0.23,22.6,14.05,0.01,22.3
28/02/2022,16:50,14.51,0.24,22.6,13.97,0.01,22.1
28/02/2022,17:00,14.47,0.24,22.6,13.91,0.01,22.3
28/02/2022,17:10,14.39,0.24,22.8,14.71,0.01,22.5
28/02/2022,17:20,14.38,0.24,23.0,14.36,0.00,22.8
28/02/2022,17:30,14.33,0.24,23.1,15.00,0.01,22.9
28/02/2022,17:40,14.32,0.24,23.2,14.53,0.01,22.8
28/02/2022,17:50,14.31,0.24,23.2,14.24,0.01,22.5
28/02/2022,18:00,14.26,0.24,23.2,14.09,0.01,22.5
28/02/2022,18:10,14.24,0.24,23.3,13.99,0.01,22.6
28/02/2022,18:20,14.19,0.24,23.3,13.88,0.01,22.6
28/02/2022,18:30,14.16,0.24,23.2,13.79,0.01,22.7
28/02/2022,18:40,14.12,0.25,23.3,13.72,0.01,22.5
28/02/2022,18:50,14.10,0.24,23.2,13.64,0.01,22.4
28/02/2022,19:00,14.06,0.25,23.2,13.59,0.01,22.3
28/02/2022,19:10,13.99,0.25,23.2,14.46,0.01,22.2
28/02/2022,19:20,13.99,0.25,23.2,14.64,0.01,22.2
28/02/2022,19:30,13.98,0.25,23.2,14.18,0.01,22.1
28/02/2022,19:40,13.94,0.25,23.1,13.97,0.01,21.9
28/02/2022,19:50,13.92,0.24,23.1,13.83,0.01,21.8
28/02/2022,20:00,13.90,0.25,23.0,13.75,0.01,21.7
28/02/2022,20:10,13.86,0.24,23.1,13.63,0.00,21.7
28/02/2022,20:20,13.85,0.24,23.1,13.58,0.01,21.7
28/02/2022,20:30,13.81,0.26,23.0,13.52,0.01,21.6
28/02/2022,20:40,13.79,0.25,23.0,13.49,0.01,21.6
28/02/2022,20:50,13.78,0.25,23.0,13.43,0.01,21.5
28/02/2022,21:00,13.74,0.25,23.0,13.37,0.01,21.5
28/02/2022,21:10,13.72,0.25,22.9,13.34,0.01,21.4
28/02/2022,21:20,13.71,0.24,22.9,13.30,0.01,21.4
28/02/2022,21:30,13.70,0.25,22.9,13.26,0.01,21.5
28/02/2022,21:40,13.67,0.25,23.0,13.23,0.01,21.6
28/02/2022,21:50,13.65,0.25,23.1,13.19,0.00,21.7
28/02/2022,22:00,13.64,0.25,23.1,13.16,0.00,21.7
28/02/2022,22:10,13.63,0.24,23.1,13.11,0.01,21.7
28/02/2022,22:20,13.60,0.25,23.0,13.10,0.01,21.7
28/02/2022,22:30,13.58,0.25,23.2,13.06,0.01,21.8
28/02/2022,22:40,13.58,0.25,23.1,13.04,0.01,21.8
28/02/2022,22:50,13.55,0.25,23.1,13.02,0.01,21.8
28/02/2022,23:00,13.52,0.24,23.0,12.99,0.01,21.7
28/02/2022,23:10,13.51,0.24,23.0,12.96,0.01,21.6
28/02/2022,23:20,13.51,0.24,23.0,12.95,0.01,21.7
28/02/2022,23:30,13.49,0.25,23.1,12.91,0.01,21.7
28/02/2022,23:40,13.46,0.24,23.1,12.89,0.01,21.7
28/02/2022,23:50,13.45,0.24,23.1,12.87,0.01,21.7
