data,hora,umidade_a,condutividade_a,temperatura_a,umidade_b,condutividade_b,temperatura_b
17/03/2022,00:00,14.70,0.41,23.8,15.93,0.01,23.3
17/03/2022,00:10,14.70,0.42,23.8,15.96,0.01,23.3
17/03/2022,00:20,14.69,0.41,23.8,16.14,0.01,23.2
17/03/2022,00:30,14.69,0.41,23.7,16.19,0.01,23.2
17/03/2022,00:40,14.69,0.41,23.7,16.22,0.01,23.1
17/03/2022,00:50,14.70,0.41,23.7,16.21,0.01,23.1
17/03/2022,01:00,14.69,0.41,23.6,16.21,0.01,23.1
17/03/2022,01:10,14.69,0.41,23.6,16.20,0.01,23.0
17/03/2022,01:20,14.70,0.41,23.6,16.19,0.01,22.9
17/03/2022,01:30,14.69,0.41,23.5,16.18,0.01,22.9
17/03/2022,01:40,14.69,0.42,23.5,16.17,0.01,22.9
17/03/2022,01:50,14.69,0.42,23.5,16.16,0.01,22.8
17/03/2022,02:00,14.69,0.40,23.4,16.14,0.01,22.7
17/03/2022,02:10,14.68,0.42,23.4,16.14,0.01,22.7
17/03/2022,02:20,14.70,0.41,23.3,16.14,0.01,22.7
17/03/2022,02:30,14.68,0.41,23.3,16.14,0.01,22.6
17/03/2022,02:40,14.68,0.41,23.4,16.13,0.01,22.6
17/03/2022,02:50,14.69,0.42,23.3,16.12,0.01,22.5
17/03/2022,03:00,14.68,0.42,23.3,16.11,0.01,22.5
17/03/2022,03:10,14.69,0.42,23.3,16.10,0.01,22.5
17/03/2022,03:20,14.69,0.42,23.2,16.09,0.01,22.5
17/03/2022,03:30,14.68,0.42,23.2,16.09,0.01,22.4
17/03/2022,03:40,14.67,0.42,23.3,16.09,0.01,22.4
17/03/2022,03:50,14.68,0.42,23.2,16.08,0.02,22.3
17/03/2022,04:00,14.68,0.40,23.3,16.05,0.01,22.3
17/03/2022,04:10,14.67,0.42,23.2,16.05,0.01,22.3
17/03/2022,04:20,14.67,0.42,23.2,16.05,0.01,22.3
17/03/2022,04:30,14.67,0.42,23.2,16.05,0.01,22.2
17/03/2022,04:40,14.67,0.42,23.2,16.04,0.01,22.2
17/03/2022,04:50,14.67,0.41,23.2,16.04,0.01,22.1
17/03/2022,05:00,14.65,0.42,23.1,16.03,0.01,22.1
17/03/2022,05:10,14.65,0.41,23.1,16.01,0.01,22.0
17/03/2022,05:20,14.66,0.41,23.0,16.01,0.01,22.0
17/03/2022,05:30,14.65,0.41,23.0,16.01,0.01,21.9
17/03/2022,05:40,14.65,0.41,22.9,16.00,0.01,21.9
17/03/2022,05:50,14.65,0.41,22.9,15.99,0.01,21.8
17/03/2022,06:00,14.64,0.42,22.8,15.99,0.01,21.8
17/03/2022,06:10,14.65,0.42,22.9,15.98,0.01,21.7
17/03/2022,06:20,14.64,0.42,22.8,15.97,0.01,21.7
17/03/2022,06:30,14.65,0.42,22.8,15.97,0.01,21.7
17/03/2022,06:40,14.64,0.42,22.8,15.96,0.01,21.6
17/03/2022,06:50,14.65,0.42,22.8,15.96,0.01,21.6
17/03/2022,07:00,14.65,0.42,22.8,15.96,0.01,21.5
17/03/2022,07:10,14.64,0.41,22.7,15.96,0.01,21.5
17/03/2022,07:20,14.64,0.43,22.7,15.96,0.01,21.5
17/03/2022,07:30,14.64,0.41,22.7,15.96,0.01,21.5
17/03/2022,07:40,14.64,0.42,22.8,15.95,0.01,21.5
17/03/2022,07:50,14.64,0.42,22.8,15.94,0.01,21.5
17/03/2022,08:00,14.64,0.42,22.8,15.94,0.01,21.5
17/03/2022,08:10,14.66,0.41,22.7,15.95,0.01,21.5
17/03/2022,08:20,14.65,0.41,22.7,16.30,0.01,21.5
17/03/2022,08:30,14.64,0.42,22.7,16.36,0.01,21.5
17/03/2022,08:40,14.64,0.41,22.7,16.35,0.01,21.5
17/03/2022,08:50,14.64,0.41,22.7,16.32,0.02,21.5
17/03/2022,09:00,14.64,0.41,22.7,16.32,0.01,21.5
17/03/2022,09:10,14.64,0.42,22.8,16.31,0.01,21.6
17/03/2022,09:20,14.64,0.41,22.8,16.29,0.01,21.7
17/03/2022,09:30,14.64,0.42,22.9,16.27,0.01,21.7
17/03/2022,09:40,14.64,0.41,22.9,16.25,0.01,21.8
17/03/2022,09:50,14.65,0.41,23.0,16.23,0.02,22.0
17/03/2022,10:00,14.64,0.41,23.1,16.23,0.01,22.2
17/03/2022,10:10,14.64,0.41,23.2,16.19,0.01,22.5
17/03/2022,10:20,14.64,0.42,23.4,16.18,0.01,22.7
17/03/2022,10:30,14.63,0.41,23.4,16.14,0.01,23.0
17/03/2022,10:40,14.60,0.42,23.5,16.14,0.01,23.2
17/03/2022,10:50,14.61,0.41,23.8,16.10,0.01,23.5
17/03/2022,11:00,14.62,0.41,23.9,16.11,0.01,23.9
17/03/2022,11:10,14.60,0.41,24.0,16.06,0.01,24.1
17/03/2022,11:20,14.59,0.40,24.1,16.05,0.01,24.4
17/03/2022,11:30,14.58,0.40,24.2,16.02,0.01,24.5
17/03/2022,11:40,14.57,0.41,24.2,16.00,0.01,24.7
17/03/2022,11:50,14.57,0.41,24.3,15.97,0.01,24.8
17/03/2022,12:00,14.57,0.40,24.3,15.96,0.01,25.0
17/03/2022,12:10,14.57,0.41,24.4,15.96,0.01,25.2
17/03/2022,12:20,14.57,0.41,24.5,15.95,0.01,25.5
17/03/2022,12:30,14.56,0.41,24.6,15.91,0.01,25.8
17/03/2022,12:40,14.56,0.40,24.7,15.88,0.02,26.1
17/03/2022,12:50,14.55,0.41,24.8,15.84,0.01,26.3
17/03/2022,13:00,14.56,0.40,24.9,15.79,0.01,26.3
17/03/2022,13:10,14.53,0.40,24.9,15.76,0.01,26.3
17/03/2022,13:20,14.50,0.41,25.0,15.72,0.01,26.4
17/03/2022,13:30,14.48,0.41,25.0,15.67,0.01,26.4
17/03/2022,13:40,14.46,0.41,25.1,15.63,0.01,26.3
17/03/2022,13:50,14.47,0.40,25.0,15.59,0.01,26.3
17/03/2022,14:00,14.47,0.39,25.1,15.56,0.01,26.3
17/03/2022,14:10,14.45,0.41,25.1,15.53,0.01,26.3
17/03/2022,14:20,14.44,0.40,25.2,15.48,0.01,26.3
17/03/2022,14:30,14.44,0.41,25.2,15.43,0.01,26.3
17/03/2022,14:40,14.42,0.41,25.2,15.40,0.01,26.5
17/03/2022,14:50,14.43,0.42,25.3,15.35,0.01,26.5
17/03/2022,15:00,14.40,0.41,25.3,15.33,0.01,26.7
17/03/2022,15:10,14.38,0.41,25.4,15.31,0.01,26.9
17/03/2022,15:20,14.38,0.40,25.4,15.29,0.01,27.0
17/03/2022,15:30,14.37,0.41,25.4,15.23,0.01,27.1
17/03/2022,15:40,14.34,0.41,25.4,15.17,0.01,27.2
17/03/2022,15:50,14.33,0.41,25.4,15.13,0.01,27.2
17/03/2022,16:00,14.38,0.41,25.5,15.04,0.01,27.1
17/03/2022,16:10,14.36,0.41,25.5,15.00,0.01,27.0
17/03/2022,16:20,14.35,0.41,25.5,15.00,0.01,26.9
17/03/2022,16:30,14.34,0.40,25.6,14.99,0.01,26.8
17/03/2022,16:40,14.34,0.40,25.5,14.98,0.01,26.8
17/03/2022,16:50,14.34,0.41,25.5,14.98,0.01,26.7
17/03/2022,17:00,14.33,0.41,25.6,14.97,0.01,26.7
17/03/2022,17:10,14.44,0.41,25.6,14.96,0.01,26.7
17/03/2022,17:20,14.38,0.41,25.7,14.96,0.01,26.6
17/03/2022,17:30,14.42,0.41,25.7,15.00,0.02,26.6
17/03/2022,17:40,14.39,0.41,25.7,15.19,0.01,26.6
17/03/2022,17:50,14.40,0.41,25.6,15.39,0.01,26.5
17/03/2022,18:00,14.39,0.41,25.7,15.48,0.01,26.5
17/03/2022,18:10,14.40,0.41,25.7,15.52,0.01,26.5
17/03/2022,18:20,14.39,0.42,25.7,15.54,0.01,26.5
17/03/2022,18:30,14.39,0.40,25.7,15.54,0.01,26.4
17/03/2022,18:40,14.39,0.41,25.7,15.54,0.01,26.3
17/03/2022,18:50,14.39,0.42,25.7,15.55,0.01,26.3
17/03/2022,19:00,14.39,0.40,25.6,15.56,0.01,26.1
17/03/2022,19:10,14.43,0.41,25.6,15.59,0.02,26.0
17/03/2022,19:20,14.40,0.42,25.6,15.93,0.01,25.9
17/03/2022,19:30,14.40,0.42,25.5,16.06,0.02,25.9
17/03/2022,19:40,14.39,0.41,25.5,16.09,0.01,25.8
17/03/2022,19:50,14.39,0.43,25.5,16.09,0.01,25.7
17/03/2022,20:00,14.40,0.42,25.4,16.09,0.01,25.7
17/03/2022,20:10,14.39,0.41,25.5,16.09,0.01,25.6
17/03/2022,20:20,14.39,0.41,25.4,16.08,0.01,25.6
17/03/2022,20:30,14.39,0.41,25.4,16.07,0.01,25.5
17/03/2022,20:40,14.39,0.41,25.3,16.06,0.01,25.4
17/03/2022,20:50,14.39,0.42,25.3,16.05,0.01,25.4
17/03/2022,21:00,14.39,0.41,25.3,16.05,0.01,25.3
17/03/2022,21:10,14.38,0.42,25.3,16.05,0.01,25.2
17/03/2022,21:20,14.39,0.40,25.2,16.04,0.01,25.2
17/03/2022,21:30,14.39,0.41,25.2,16.03,0.01,25.1
17/03/2022,21:40,14.39,0.41,25.2,16.02,0.01,25.1
17/03/2022,21:50,14.39,0.42,25.2,16.01,0.01,25.0
17/03/2022,22:00,14.38,0.41,25.1,16.00,0.01,25.0
17/03/2022,22:10,14.39,0.42,25.1,16.00,0.01,24.9
17/03/2022,22:20,14.39,0.41,25.1,16.00,0.01,24.9
17/03/2022,22:30,14.39,0.41,25.1,15.98,0.01,24.8
17/03/2022,22:40,14.39,0.41,25.1,15.97,0.01,24.8
17/03/2022,22:50,14.38,0.41,25.0,15.96,0.01,24.7
17/03/2022,23:00,14.38,0.41,25.0,15.96,0.01,24.6
17/03/2022,23:10,14.38,0.42,25.0,15.96,0.01,24.6
17/03/2022,23:20,14.38,0.41,25.0,15.96,0.01,24.5
17/03/2022,23:30,14.38,0.42,25.0,15.96,0.01,24.5
17/03/2022,23:40,14.38,0.41,25.0,15.96,0.01,24.4
17/03/2022,23:50,14.38,0.42,25.0,15.95,0.01,24.4
