data,hora,umidade_a,condutividade_a,temperatura_a,umidade_b,condutividade_b,temperatura_b
11/03/2022,00:00,16.76,0.48,25.0,16.40,0.01,24.0
11/03/2022,00:10,16.73,0.47,24.9,16.50,0.01,24.0
11/03/2022,00:20,16.74,0.47,24.9,16.71,0.01,24.0
11/03/2022,00:30,16.73,0.46,24.9,16.67,0.01,24.0
11/03/2022,00:40,16.74,0.47,24.9,16.62,0.01,23.9
11/03/2022,00:50,16.74,0.47,24.9,16.59,0.01,23.9
11/03/2022,01:00,16.74,0.47,24.9,16.56,0.01,23.8
11/03/2022,01:10,16.73,0.46,24.9,16.54,0.02,23.8
11/03/2022,01:20,16.72,0.47,24.9,16.52,0.01,23.8
11/03/2022,01:30,16.73,0.47,24.9,16.50,0.01,23.8
11/03/2022,01:40,16.72,0.47,24.9,16.50,0.01,23.7
11/03/2022,01:50,16.71,0.46,24.8,16.50,0.01,23.7
11/03/2022,02:00,16.69,0.47,24.8,16.48,0.02,23.6
11/03/2022,02:10,16.69,0.47,24.8,16.45,0.02,23.5
11/03/2022,02:20,16.69,0.47,24.8,16.45,0.01,23.5
11/03/2022,02:30,16.68,0.47,24.8,16.43,0.01,23.5
11/03/2022,02:40,16.68,0.46,24.8,16.41,0.01,23.5
11/03/2022,02:50,16.68,0.45,24.7,16.41,0.01,23.4
11/03/2022,03:00,16.67,0.47,24.7,16.41,0.02,23.4
11/03/2022,03:10,16.67,0.46,24.7,16.41,0.01,23.4
11/03/2022,03:20,16.67,0.46,24.7,16.40,0.01,23.3
11/03/2022,03:30,16.65,0.46,24.7,16.38,0.02,23.3
11/03/2022,03:40,16.65,0.46,24.7,16.37,0.01,23.3
11/03/2022,03:50,16.64,0.46,24.7,16.36,0.01,23.2
11/03/2022,04:00,16.63,0.46,24.6,16.36,0.01,23.2
11/03/2022,04:10,16.62,0.47,24.6,16.36,0.01,23.1
11/03/2022,04:20,16.62,0.47,24.6,16.35,0.01,23.1
11/03/2022,04:30,16.62,0.47,24.6,16.34,0.01,23.1
11/03/2022,04:40,16.62,0.46,24.6,16.33,0.01,23.1
11/03/2022,04:50,16.61,0.46,24.6,16.32,0.02,23.1
11/03/2022,05:00,16.60,0.46,24.6,16.32,0.01,23.0
11/03/2022,05:10,16.59,0.47,24.6,16.32,0.02,23.0
11/03/2022,05:20,16.59,0.45,24.5,16.32,0.01,23.0
11/03/2022,05:30,16.58,0.47,24.5,16.32,0.01,22.9
11/03/2022,05:40,16.57,0.46,24.5,16.31,0.01,22.9
11/03/2022,05:50,16.56,0.46,24.5,16.31,0.01,22.9
11/03/2022,06:00,16.56,0.46,24.4,16.30,0.02,22.8
11/03/2022,06:10,16.56,0.46,24.4,16.29,0.01,22.8
11/03/2022,06:20,16.56,0.47,24.4,16.29,0.01,22.8
11/03/2022,06:30,16.54,0.47,24.4,16.28,0.01,22.7
11/03/2022,06:40,16.54,0.47,24.4,16.28,0.01,22.7
11/03/2022,06:50,16.53,0.46,24.4,16.27,0.01,22.7
11/03/2022,07:00,16.51,0.46,24.3,16.27,0.01,22.6
11/03/2022,07:10,16.50,0.45,24.3,16.27,0.01,22.6
11/03/2022,07:20,16.50,0.46,24.2,16.27,0.01,22.5
11/03/2022,07:30,16.50,0.46,24.2,16.26,0.01,22.5
11/03/2022,07:40,16.49,0.46,24.2,16.26,0.01,22.5
11/03/2022,07:50,16.49,0.46,24.1,16.25,0.01,22.5
11/03/2022,08:00,16.49,0.45,24.1,16.25,0.01,22.5
11/03/2022,08:10,16.49,0.46,24.1,16.31,0.01,22.5
11/03/2022,08:20,16.46,0.46,24.1,16.72,0.01,22.5
11/03/2022,08:30,16.45,0.47,24.1,16.68,0.01,22.5
11/03/2022,08:40,16.45,0.47,24.0,16.63,0.01,22.5
11/03/2022,08:50,16.46,0.45,24.0,16.59,0.01,22.5
11/03/2022,09:00,16.45,0.45,24.0,16.56,0.02,22.5
11/03/2022,09:10,16.44,0.46,24.0,16.53,0.01,22.5
11/03/2022,09:20,16.44,0.45,23.9,16.50,0.01,22.5
11/03/2022,09:30,16.44,0.46,23.9,16.50,0.01,22.5
11/03/2022,09:40,16.44,0.46,23.9,16.48,0.01,22.7
11/03/2022,09:50,16.44,0.45,23.9,16.46,0.01,22.7
11/03/2022,10:00,16.44,0.46,23.9,16.45,0.02,22.8
11/03/2022,10:10,16.44,0.46,23.9,16.41,0.01,22.9
11/03/2022,10:20,16.44,0.43,23.9,16.41,0.02,22.9
11/03/2022,10:30,16.42,0.47,23.9,16.40,0.01,23.0
11/03/2022,10:40,16.40,0.46,23.8,16.38,0.01,23.1
11/03/2022,10:50,16.39,0.46,23.9,16.37,0.01,23.1
11/03/2022,11:00,16.38,0.46,23.9,16.36,0.02,23.3
11/03/2022,11:10,16.38,0.46,23.9,16.33,0.01,23.4
11/03/2022,11:20,16.37,0.45,23.9,16.32,0.01,23.5
11/03/2022,11:30,16.37,0.45,23.9,16.32,0.01,23.7
11/03/2022,11:40,16.35,0.45,24.0,16.31,0.01,23.8
11/03/2022,11:50,16.34,0.45,24.0,16.24,0.01,24.0
11/03/2022,12:00,16.35,0.46,24.0,16.27,0.01,24.2
11/03/2022,12:10,16.32,0.45,24.1,16.25,0.01,24.5
11/03/2022,12:20,16.31,0.46,24.1,16.23,0.01,24.6
11/03/2022,12:30,16.30,0.45,24.1,16.23,0.01,24.8
11/03/2022,12:40,16.27,0.46,24.1,16.19,0.01,25.0
11/03/2022,12:50,16.26,0.45,24.1,16.18,0.01,25.0
11/03/2022,13:00,16.25,0.45,24.2,16.15,0.01,25.0
11/03/2022,13:10,16.24,0.44,24.2,16.14,0.01,25.0
11/03/2022,13:20,16.22,0.46,24.2,16.13,0.01,25.1
11/03/2022,13:30,16.20,0.45,24.2,16.10,0.01,25.1
11/03/2022,13:40,16.21,0.43,24.2,16.08,0.01,25.2
11/03/2022,13:50,16.18,0.45,24.3,16.05,0.01,25.3
11/03/2022,14:00,16.17,0.45,24.3,16.03,0.01,25.3
11/03/2022,14:10,16.19,0.44,24.4,16.01,0.01,25.4
11/03/2022,14:20,16.15,0.44,24.4,15.97,0.01,25.6
11/03/2022,14:30,16.14,0.45,24.4,15.96,0.01,25.8
11/03/2022,14:40,16.12,0.45,24.4,15.92,0.01,26.0
11/03/2022,14:50,16.10,0.45,24.5,15.90,0.01,26.3
11/03/2022,15:00,16.09,0.45,24.5,15.86,0.01,26.4
11/03/2022,15:10,16.09,0.45,24.5,15.82,0.01,26.5
11/03/2022,15:20,16.08,0.44,24.5,15.77,0.01,26.4
11/03/2022,15:30,16.05,0.45,24.5,15.74,0.01,26.4
11/03/2022,15:40,16.04,0.44,24.5,15.72,0.01,26.3
11/03/2022,15:50,16.03,0.45,24.5,15.68,0.01,26.2
11/03/2022,16:00,16.02,0.45,24.5,15.65,0.01,26.1
11/03/2022,16:10,16.00,0.45,24.5,15.63,0.01,26.0
11/03/2022,16:20,15.98,0.45,24.5,15.59,0.01,25.9
11/03/2022,16:30,15.98,0.44,24.6,15.58,0.01,25.8
