data,hora,umidade_a,condutividade_a,temperatura_a,umidade_b,condutividade_b,temperatura_b
10/03/2022,08:30,17.45,0.46,23.5,16.87,0.01,22.6
10/03/2022,08:40,17.42,0.46,23.5,16.78,0.01,22.7
10/03/2022,08:50,17.41,0.46,23.6,16.73,0.01,22.7
10/03/2022,09:00,17.35,0.46,23.6,16.69,0.01,22.9
10/03/2022,09:10,17.34,0.47,23.7,16.68,0.01,23.0
10/03/2022,09:20,17.34,0.46,23.7,16.65,0.01,23.1
10/03/2022,09:30,17.32,0.46,23.8,16.62,0.01,23.3
10/03/2022,09:40,17.31,0.46,23.8,16.60,0.01,23.4
10/03/2022,09:50,17.29,0.46,23.9,16.59,0.01,23.5
10/03/2022,10:00,17.29,0.46,23.9,16.59,0.01,23.6
10/03/2022,10:10,17.28,0.47,24.0,16.57,0.02,23.7
10/03/2022,10:20,17.26,0.45,24.0,16.52,0.01,23.7
10/03/2022,10:30,17.24,0.46,24.0,16.50,0.01,23.7
10/03/2022,10:40,17.23,0.46,24.0,16.50,0.02,23.7
10/03/2022,10:50,17.22,0.47,24.1,16.50,0.01,23.7
10/03/2022,11:00,17.22,0.44,24.1,16.50,0.01,23.7
10/03/2022,11:10,17.20,0.46,24.1,16.49,0.01,23.7
10/03/2022,11:20,17.20,0.46,24.1,16.48,0.01,23.8
10/03/2022,11:30,17.17,0.47,24.1,16.47,0.02,23.9
10/03/2022,11:40,17.16,0.47,24.2,16.43,0.01,24.0
10/03/2022,11:50,17.14,0.46,24.2,16.42,0.01,24.1
10/03/2022,12:00,17.15,0.46,24.3,16.41,0.01,24.2
10/03/2022,12:10,17.14,0.47,24.3,16.41,0.01,24.2
10/03/2022,12:20,17.14,0.47,24.4,16.41,0.01,24.2
10/03/2022,12:30,17.11,0.46,24.4,16.39,0.01,24.3
10/03/2022,12:40,17.10,0.47,24.4,16.39,0.01,24.4
10/03/2022,12:50,17.07,0.46,24.5,16.40,0.01,24.5
10/03/2022,13:00,17.09,0.46,24.5,16.41,0.01,24.6
10/03/2022,13:10,17.06,0.46,24.6,16.37,0.01,24.8
10/03/2022,13:20,17.03,0.46,24.6,16.36,0.01,25.0
10/03/2022,13:30,17.02,0.46,24.6,16.35,0.02,25.1
10/03/2022,13:40,17.02,0.46,24.7,16.34,0.01,25.2
10/03/2022,13:50,16.99,0.46,24.7,16.32,0.01,25.3
10/03/2022,14:00,16.99,0.46,24.8,16.32,0.01,25.3
10/03/2022,14:10,16.98,0.46,24.8,16.32,0.01,25.4
10/03/2022,14:20,16.97,0.46,24.8,16.31,0.01,25.4
10/03/2022,14:30,16.96,0.46,24.8,16.31,0.01,25.4
10/03/2022,14:40,16.95,0.46,24.8,16.29,0.01,25.4
10/03/2022,14:50,16.94,0.46,24.9,16.28,0.01,25.4
10/03/2022,15:00,16.92,0.47,24.9,16.27,0.01,25.4
10/03/2022,15:10,16.92,0.46,24.9,16.27,0.01,25.4
10/03/2022,15:20,16.91,0.46,24.9,16.26,0.01,25.4
10/03/2022,15:30,16.91,0.47,25.0,16.24,0.01,25.4
10/03/2022,15:40,16.88,0.46,25.0,16.24,0.01,25.4
10/03/2022,15:50,16.86,0.46,25.0,16.24,0.01,25.3
10/03/2022,16:00,16.86,0.46,25.0,16.23,0.01,25.3
10/03/2022,16:10,16.85,0.47,25.0,16.23,0.01,25.3
10/03/2022,16:20,16.84,0.46,25.0,16.23,0.01,25.2
10/03/2022,16:30,16.83,0.47,25.0,16.23,0.01,25.2
10/03/2022,16:40,16.82,0.47,25.0,16.23,0.01,25.2
10/03/2022,16:50,16.83,0.46,25.0,16.25,0.02,25.2
10/03/2022,17:00,16.85,0.46,25.0,16.26,0.02,25.2
10/03/2022,17:10,16.95,0.47,25.0,16.32,0.01,25.1
10/03/2022,17:20,16.97,0.47,25.0,16.59,0.01,25.0
10/03/2022,17:30,17.01,0.47,25.0,16.87,0.01,25.0
10/03/2022,17:40,17.00,0.48,25.0,16.87,0.01,25.0
10/03/2022,17:50,17.00,0.47,25.0,16.78,0.01,25.0
10/03/2022,18:00,17.01,0.47,25.0,16.72,0.01,24.9
10/03/2022,18:10,17.01,0.47,25.0,16.69,0.02,24.9
10/03/2022,18:20,16.99,0.46,25.0,16.65,0.01,24.8
10/03/2022,18:30,16.98,0.48,25.0,16.63,0.01,24.8
10/03/2022,18:40,16.97,0.47,25.0,16.59,0.01,24.8
10/03/2022,18:50,16.97,0.47,25.1,16.58,0.01,24.8
10/03/2022,19:00,16.96,0.48,25.0,16.56,0.01,24.7
10/03/2022,19:10,16.96,0.46,25.0,16.64,0.01,24.7
10/03/2022,19:20,16.96,0.46,25.1,16.92,0.02,24.6
10/03/2022,19:30,16.97,0.47,25.0,16.83,0.01,24.6
10/03/2022,19:40,16.96,0.47,25.0,16.77,0.02,24.6
10/03/2022,19:50,16.95,0.46,25.1,16.71,0.01,24.6
10/03/2022,20:00,16.94,0.47,25.0,16.68,0.01,24.5
10/03/2022,20:10,16.93,0.47,25.1,16.65,0.01,24.5
10/03/2022,20:20,16.92,0.46,25.0,16.63,0.01,24.4
10/03/2022,20:30,16.92,0.47,25.0,16.60,0.02,24.4
10/03/2022,20:40,16.92,0.48,25.0,16.59,0.01,24.4
10/03/2022,20:50,16.90,0.47,25.0,16.57,0.01,24.3
10/03/2022,21:00,16.90,0.46,25.0,16.55,0.01,24.3
10/03/2022,21:10,16.89,0.47,25.0,16.54,0.01,24.3
10/03/2022,21:20,16.88,0.48,25.0,16.51,0.01,24.3
10/03/2022,21:30,16.87,0.48,25.0,16.50,0.01,24.2
10/03/2022,21:40,16.86,0.46,25.0,16.50,0.01,24.2
10/03/2022,21:50,16.86,0.46,25.0,16.50,0.01,24.2
10/03/2022,22:00,16.85,0.46,25.0,16.50,0.01,24.2
10/03/2022,22:10,16.85,0.47,25.0,16.46,0.01,24.2
10/03/2022,22:20,16.84,0.47,25.0,16.45,0.01,24.2
10/03/2022,22:30,16.83,0.48,25.0,16.45,0.02,24.2
10/03/2022,22:40,16.81,0.47,25.0,16.44,0.01,24.1
10/03/2022,22:50,16.81,0.47,25.0,16.43,0.02,24.1
10/03/2022,23:00,16.79,0.47,25.0,16.42,0.02,24.1
10/03/2022,23:10,16.80,0.45,25.0,16.42,0.01,24.1
10/03/2022,23:20,16.80,0.46,25.0,16.41,0.01,24.1
10/03/2022,23:30,16.78,0.47,25.0,16.41,0.01,24.0
10/03/2022,23:40,16.78,0.47,25.0,16.41,0.01,24.0
10/03/2022,23:50,16.76,0.47,25.0,16.41,0.01,24.0
