data,hora,umidade_a,condutividade_a,temperatura_a,umidade_b,condutividade_b,temperatura_b
16/03/2022,17:30,14.77,0.41,25.4,15.12,0.01,26.3
16/03/2022,17:40,14.76,0.40,25.3,15.22,0.01,26.1
16/03/2022,17:50,14.75,0.41,25.3,15.35,0.01,26.0
16/03/2022,18:00,14.75,0.41,25.3,15.42,0.01,26.0
16/03/2022,18:10,14.75,0.41,25.2,15.47,0.01,25.9
16/03/2022,18:20,14.73,0.40,25.2,15.50,0.01,25.8
16/03/2022,18:30,14.73,0.42,25.1,15.54,0.01,25.7
16/03/2022,18:40,14.74,0.41,25.2,15.54,0.01,25.6
16/03/2022,18:50,14.73,0.41,25.0,15.56,0.01,25.5
16/03/2022,19:00,14.73,0.41,25.0,15.59,0.01,25.4
16/03/2022,19:10,14.75,0.41,24.9,15.60,0.01,25.2
16/03/2022,19:20,14.74,0.42,24.9,15.93,0.01,25.2
16/03/2022,19:30,14.72,0.42,24.8,16.09,0.01,25.0
16/03/2022,19:40,14.71,0.41,24.8,16.11,0.02,25.0
16/03/2022,19:50,14.71,0.42,24.7,16.13,0.01,24.9
16/03/2022,20:00,14.71,0.40,24.6,16.12,0.01,24.8
16/03/2022,20:10,14.70,0.41,24.6,16.12,0.01,24.7
16/03/2022,20:20,14.70,0.41,24.5,16.10,0.02,24.6
16/03/2022,20:30,14.70,0.41,24.5,16.10,0.01,24.5
16/03/2022,20:40,14.69,0.41,24.5,16.09,0.01,24.4
16/03/2022,20:50,14.69,0.42,24.4,16.08,0.01,24.4
16/03/2022,21:00,14.70,0.41,24.4,16.06,0.01,24.3
16/03/2022,21:10,14.70,0.42,24.4,16.05,0.01,24.3
16/03/2022,21:20,14.69,0.40,24.3,16.05,0.01,24.2
16/03/2022,21:30,14.70,0.42,24.3,16.05,0.01,24.2
16/03/2022,21:40,14.70,0.41,24.2,16.04,0.01,24.1
16/03/2022,21:50,14.70,0.42,24.2,16.04,0.01,24.0
16/03/2022,22:00,14.70,0.42,24.2,16.02,0.01,24.0
16/03/2022,22:10,14.69,0.41,24.2,16.01,0.01,23.9
16/03/2022,22:20,14.69,0.41,24.1,16.00,0.01,23.9
16/03/2022,22:30,14.69,0.41,24.1,16.00,0.01,23.8
16/03/2022,22:40,14.70,0.41,24.1,15.99,0.01,23.8
16/03/2022,22:50,14.69,0.41,24.0,15.98,0.01,23.7
16/03/2022,23:00,14.70,0.42,24.0,15.97,0.01,23.7
16/03/2022,23:10,14.70,0.41,24.0,15.96,0.01,23.5
16/03/2022,23:20,14.69,0.42,23.9,15.96,0.01,23.5
16/03/2022,23:30,14.70,0.41,23.9,15.96,0.01,23.4
16/03/2022,23:40,14.70,0.42,23.9,15.95,0.01,23.4
16/03/2022,23:50,14.70,0.41,23.8,15.95,0.01,23.3
