data,hora,umidade_a,condutividade_a,temperatura_a,umidade_b,condutividade_b,temperatura_b
12/03/2022,12:00,15.71,0.43,23.1,15.96,0.01,24.4
12/03/2022,12:10,15.68,0.44,23.1,15.92,0.01,24.7
12/03/2022,12:20,15.68,0.43,23.1,15.94,0.01,24.9
12/03/2022,12:30,15.67,0.44,23.2,15.89,0.01,25.0
12/03/2022,12:40,15.67,0.45,23.2,15.87,0.01,25.0
12/03/2022,12:50,15.65,0.43,23.2,15.84,0.01,25.0
12/03/2022,13:00,15.63,0.43,23.3,15.78,0.01,24.8
12/03/2022,13:10,15.62,0.43,23.3,15.75,0.01,24.9
12/03/2022,13:20,15.60,0.43,23.3,15.68,0.02,25.0
12/03/2022,13:30,15.56,0.43,23.4,15.68,0.01,24.8
12/03/2022,13:40,15.55,0.43,23.4,15.63,0.01,24.8
12/03/2022,13:50,15.54,0.41,23.4,15.59,0.01,24.7
12/03/2022,14:00,15.52,0.43,23.4,15.55,0.01,24.6
12/03/2022,14:10,15.55,0.43,23.4,15.50,0.01,24.7
12/03/2022,14:20,15.53,0.43,23.4,15.46,0.01,24.8
12/03/2022,14:30,15.50,0.43,23.4,15.40,0.01,24.9
12/03/2022,14:40,15.49,0.42,23.5,15.39,0.01,24.9
12/03/2022,14:50,15.48,0.44,23.5,15.34,0.01,25.0
12/03/2022,15:00,15.47,0.43,23.5,15.30,0.01,25.0
12/03/2022,15:10,15.47,0.43,23.6,15.25,0.01,25.1
12/03/2022,15:20,15.45,0.43,23.6,15.20,0.01,25.1
12/03/2022,15:30,15.44,0.44,23.6,15.15,0.01,25.1
12/03/2022,15:40,15.43,0.44,23.5,15.10,0.01,25.0
12/03/2022,15:50,15.41,0.43,23.5,15.05,0.01,25.0
12/03/2022,16:00,15.38,0.43,23.6,15.00,0.01,24.9
12/03/2022,16:10,15.39,0.43,23.5,14.97,0.01,24.8
12/03/2022,16:20,15.37,0.43,23.6,14.94,0.01,24.8
12/03/2022,16:30,15.37,0.43,23.6,14.90,0.01,24.7
12/03/2022,16:40,15.35,0.43,23.6,14.87,0.01,24.6
12/03/2022,16:50,15.38,0.43,23.6,14.88,0.01,24.5
12/03/2022,17:00,15.38,0.43,23.6,14.90,0.01,24.4
12/03/2022,17:10,15.45,0.43,23.6,14.88,0.01,24.3
12/03/2022,17:20,15.44,0.43,23.6,14.85,0.01,24.2
12/03/2022,17:30,15.46,0.43,23.6,14.86,0.01,24.2
12/03/2022,17:40,15.42,0.43,23.7,14.98,0.01,24.1
12/03/2022,17:50,15.41,0.44,23.7,15.02,0.01,24.1
12/03/2022,18:00,15.43,0.42,23.7,15.20,0.01,24.0
12/03/2022,18:10,15.43,0.44,23.7,15.25,0.01,24.0
12/03/2022,18:20,15.41,0.42,23.7,15.28,0.01,23.9
12/03/2022,18:30,15.42,0.42,23.7,15.31,0.01,23.8
12/03/2022,18:40,15.42,0.43,23.7,15.33,0.01,23.8
12/03/2022,18:50,15.41,0.42,23.7,15.35,0.01,23.7
12/03/2022,19:00,15.41,0.43,23.7,15.35,0.02,23.7
12/03/2022,19:10,15.43,0.43,23.7,15.35,0.02,23.5
12/03/2022,19:20,15.40,0.44,23.7,15.61,0.02,23.5
12/03/2022,19:30,15.40,0.42,23.7,15.86,0.01,23.4
12/03/2022,19:40,15.40,0.43,23.8,15.91,0.01,23.4
12/03/2022,19:50,15.39,0.43,23.8,15.92,0.01,23.3
12/03/2022,20:00,15.40,0.44,23.7,15.91,0.01,23.2
12/03/2022,20:10,15.39,0.43,23.7,15.89,0.01,23.1
12/03/2022,20:20,15.40,0.44,23.7,15.88,0.01,23.1
12/03/2022,20:30,15.41,0.43,23.7,15.87,0.01,23.0
12/03/2022,20:40,15.40,0.43,23.7,15.87,0.01,22.9
12/03/2022,20:50,15.40,0.43,23.7,15.86,0.01,22.9
12/03/2022,21:00,15.40,0.42,23.7,15.85,0.01,22.8
12/03/2022,21:10,15.41,0.43,23.6,15.84,0.01,22.7
12/03/2022,21:20,15.41,0.44,23.5,15.83,0.02,22.7
12/03/2022,21:30,15.41,0.43,23.6,15.82,0.01,22.6
12/03/2022,21:40,15.40,0.43,23.6,15.82,0.01,22.6
12/03/2022,21:50,15.41,0.43,23.6,15.82,0.02,22.5
12/03/2022,22:00,15.41,0.43,23.5,15.80,0.01,22.5
12/03/2022,22:10,15.42,0.43,23.5,15.81,0.01,22.4
12/03/2022,22:20,15.41,0.43,23.4,15.79,0.02,22.3
12/03/2022,22:30,15.40,0.42,23.2,15.78,0.01,22.2
12/03/2022,22:40,15.40,0.44,23.2,15.77,0.01,22.1
12/03/2022,22:50,15.40,0.43,23.1,15.77,0.02,22.0
12/03/2022,23:00,15.40,0.43,23.1,15.77,0.01,21.9
12/03/2022,23:10,15.39,0.44,23.0,15.77,0.01,21.9
12/03/2022,23:20,15.39,0.43,22.9,15.76,0.01,21.8
12/03/2022,23:30,15.39,0.44,22.8,15.75,0.02,21.7
12/03/2022,23:40,15.39,0.43,22.8,15.74,0.01,21.7
12/03/2022,23:50,15.39,0.43,22.8,15.73,0.01,21.6
