data,hora,umidade_a,condutividade_a,temperatura_a,umidade_b,condutividade_b,temperatura_b
04/03/2022,22:10,9.98,0.18,26.1,11.07,0.01,25.0
04/03/2022,22:20,9.98,0.19,26.0,11.06,0.01,25.0
04/03/2022,22:30,9.98,0.17,26.0,11.06,0.01,25.0
04/03/2022,22:40,9.97,0.17,26.0,11.04,0.01,25.0
04/03/2022,22:50,9.98,0.17,26.0,11.00,0.01,25.0
04/03/2022,23:00,9.97,0.17,26.0,10.98,0.01,24.9
04/03/2022,23:10,9.97,0.16,25.9,10.98,0.01,24.9
04/03/2022,23:20,9.97,0.17,25.9,10.98,0.01,24.8
04/03/2022,23:30,9.97,0.17,25.8,10.96,0.01,24.8
04/03/2022,23:40,9.97,0.17,25.8,10.93,0.01,24.7
04/03/2022,23:50,9.98,0.17,25.7,10.91,0.01,24.7
