data,hora,umidade_a,condutividade_a,temperatura_a,umidade_b,condutividade_b,temperatura_b
08/03/2022,07:40,16.18,0.47,24.2,15.68,0.02,22.3
08/03/2022,07:50,16.17,0.47,24.2,15.68,0.02,22.3
08/03/2022,08:00,16.16,0.48,24.2,15.68,0.02,22.2
08/03/2022,08:10,16.20,0.48,24.2,15.82,0.02,22.3
08/03/2022,08:20,16.18,0.48,24.2,16.19,0.02,22.3
08/03/2022,08:30,16.17,0.48,24.2,16.13,0.01,22.3
08/03/2022,08:40,16.21,0.47,24.2,16.09,0.02,22.3
08/03/2022,08:50,16.21,0.48,24.2,16.05,0.02,22.4
08/03/2022,09:00,16.20,0.47,24.3,16.01,0.02,22.4
08/03/2022,09:10,16.20,0.47,24.3,16.00,0.02,22.5
08/03/2022,09:20,16.20,0.48,24.3,15.97,0.02,22.5
08/03/2022,09:30,16.19,0.48,24.3,15.93,0.01,22.7
08/03/2022,09:40,16.18,0.47,24.3,15.91,0.02,22.8
08/03/2022,09:50,16.17,0.47,24.4,15.90,0.02,23.0
08/03/2022,10:00,16.17,0.47,24.4,15.90,0.02,23.2
08/03/2022,10:10,16.17,0.47,24.4,15.90,0.02,23.4
08/03/2022,10:20,16.19,0.46,24.5,15.89,0.02,23.7
08/03/2022,10:30,16.17,0.47,24.6,15.87,0.02,24.0
08/03/2022,10:40,16.15,0.47,24.6,15.86,0.02,24.2
08/03/2022,10:50,16.15,0.47,24.7,15.85,0.02,24.4
08/03/2022,11:00,16.14,0.47,24.7,15.85,0.02,24.5
08/03/2022,11:10,16.12,0.46,24.8,15.83,0.01,24.6
08/03/2022,11:20,16.11,0.46,24.8,15.81,0.01,24.6
08/03/2022,11:30,16.10,0.47,24.8,15.80,0.01,24.7
08/03/2022,11:40,16.09,0.46,24.9,15.78,0.02,24.8
08/03/2022,11:50,16.09,0.47,24.9,15.78,0.02,24.9
08/03/2022,12:00,16.09,0.47,25.0,15.77,0.02,25.0
08/03/2022,12:10,16.09,0.47,25.0,15.77,0.02,25.2
08/03/2022,12:20,16.04,0.47,25.0,15.74,0.02,25.3
08/03/2022,12:30,16.06,0.48,25.0,15.74,0.02,25.4
08/03/2022,12:40,16.03,0.46,25.1,15.73,0.02,25.5
08/03/2022,12:50,16.01,0.46,25.2,15.72,0.01,25.6
08/03/2022,13:00,16.00,0.47,25.2,15.70,0.02,25.7
08/03/2022,13:10,16.00,0.47,25.3,15.70,0.02,25.8
08/03/2022,13:20,15.96,0.47,25.3,15.68,0.02,25.8
08/03/2022,13:30,15.96,0.46,25.3,15.65,0.02,25.8
08/03/2022,13:40,15.94,0.46,25.3,15.63,0.02,25.9
08/03/2022,13:50,15.92,0.46,25.3,15.60,0.02,26.0
08/03/2022,14:00,15.90,0.46,25.4,15.58,0.02,26.1
08/03/2022,14:10,15.90,0.46,25.4,15.55,0.02,26.2
08/03/2022,14:20,15.88,0.44,25.4,15.53,0.02,26.3
08/03/2022,14:30,15.86,0.48,25.5,15.51,0.02,26.4
08/03/2022,14:40,15.85,0.46,25.6,15.49,0.02,26.6
08/03/2022,14:50,15.83,0.46,25.5,15.46,0.02,26.8
08/03/2022,15:00,15.82,0.46,25.6,15.45,0.02,26.9
08/03/2022,15:10,15.79,0.46,25.7,15.42,0.02,27.3
08/03/2022,15:20,15.78,0.46,25.6,15.40,0.02,27.3
08/03/2022,15:30,15.77,0.47,25.7,15.40,0.02,27.2
08/03/2022,15:40,15.76,0.46,25.7,15.39,0.02,27.1
08/03/2022,15:50,15.76,0.46,25.8,15.37,0.02,27.1
08/03/2022,16:00,15.74,0.46,25.8,15.35,0.01,27.0
08/03/2022,16:10,15.74,0.46,25.8,15.32,0.02,26.9
08/03/2022,16:20,15.72,0.46,25.8,15.30,0.02,26.9
08/03/2022,16:30,15.71,0.46,25.8,15.29,0.02,26.8
08/03/2022,16:40,15.69,0.46,25.9,15.27,0.02,26.8
08/03/2022,16:50,15.68,0.46,25.8,15.25,0.02,26.8
08/03/2022,17:00,15.68,0.46,25.9,15.24,0.02,26.8
08/03/2022,17:10,15.71,0.46,25.8,15.23,0.02,26.8
08/03/2022,17:20,15.68,0.46,25.9,15.30,0.02,26.7
08/03/2022,17:30,15.68,0.46,25.9,15.42,0.02,26.7
08/03/2022,17:40,15.68,0.45,25.9,15.77,0.02,26.7
08/03/2022,17:50,15.67,0.46,26.0,15.80,0.02,26.6
08/03/2022,18:00,15.66,0.46,25.9,15.78,0.02,26.6
08/03/2022,18:10,15.66,0.47,26.0,15.77,0.02,26.5
08/03/2022,18:20,15.64,0.46,26.0,15.75,0.02,26.5
08/03/2022,18:30,15.65,0.46,25.9,15.73,0.02,26.4
08/03/2022,18:40,15.65,0.46,26.0,15.71,0.02,26.3
08/03/2022,18:50,15.65,0.46,25.9,15.68,0.02,26.2
08/03/2022,19:00,15.65,0.46,26.0,15.68,0.02,26.1
08/03/2022,19:10,15.67,0.46,26.0,15.73,0.01,26.0
08/03/2022,19:20,15.67,0.46,25.9,16.05,0.02,25.9
08/03/2022,19:30,15.65,0.46,25.9,16.04,0.02,25.8
08/03/2022,19:40,15.65,0.46,25.9,15.99,0.02,25.8
08/03/2022,19:50,15.64,0.45,25.9,15.95,0.01,25.6
08/03/2022,20:00,15.65,0.47,25.8,15.91,0.01,25.6
08/03/2022,20:10,15.65,0.48,25.8,15.89,0.02,25.4
08/03/2022,20:20,15.64,0.46,25.8,15.86,0.02,25.4
08/03/2022,20:30,15.63,0.47,25.8,15.85,0.02,25.3
08/03/2022,20:40,15.64,0.46,25.7,15.83,0.02,25.2
08/03/2022,20:50,15.63,0.47,25.6,15.80,0.02,25.1
08/03/2022,21:00,15.64,0.46,25.7,15.78,0.02,25.0
08/03/2022,21:10,15.63,0.46,25.6,15.77,0.02,25.0
08/03/2022,21:20,15.63,0.47,25.5,15.77,0.02,24.9
08/03/2022,21:30,15.63,0.46,25.5,15.74,0.01,24.8
08/03/2022,21:40,15.62,0.47,25.4,15.73,0.02,24.7
08/03/2022,21:50,15.62,0.47,25.4,15.71,0.02,24.6
08/03/2022,22:00,15.62,0.47,25.4,15.68,0.02,24.6
08/03/2022,22:10,15.61,0.47,25.3,15.68,0.02,24.5
08/03/2022,22:20,15.62,0.47,25.4,15.66,0.02,24.4
08/03/2022,22:30,15.61,0.46,25.2,15.64,0.02,24.4
08/03/2022,22:40,15.61,0.46,25.2,15.63,0.02,24.3
08/03/2022,22:50,15.61,0.47,25.1,15.60,0.02,24.2
08/03/2022,23:00,15.60,0.47,25.0,15.64,0.02,24.2
08/03/2022,23:10,15.60,0.47,25.0,15.63,0.02,24.1
08/03/2022,23:20,15.59,0.47,24.9,15.62,0.02,24.0
08/03/2022,23:30,15.59,0.46,24.8,15.60,0.02,24.0
08/03/2022,23:40,15.58,0.47,24.8,15.59,0.02,23.9
08/03/2022,23:50,15.58,0.46,24.7,15.59,0.02,23.8
