data,hora,umidade_a,condutividade_a,temperatura_a,umidade_b,condutividade_b,temperatura_b
03/03/2022,00:00,10.71,0.21,23.5,10.90,0.01,20.9
03/03/2022,00:10,10.70,0.20,23.4,11.38,0.01,20.9
03/03/2022,00:20,10.71,0.20,23.5,11.69,0.01,21.0
03/03/2022,00:30,10.71,0.21,23.5,11.64,0.01,20.9
03/03/2022,00:40,10.71,0.20,23.5,11.62,0.00,20.8
03/03/2022,00:50,10.71,0.20,23.3,11.58,0.00,20.7
03/03/2022,01:00,10.70,0.20,23.3,11.54,0.01,20.6
03/03/2022,01:10,10.70,0.20,23.3,11.54,0.01,20.5
03/03/2022,01:20,10.70,0.21,23.2,11.49,0.01,20.5
03/03/2022,01:30,10.69,0.20,23.1,11.47,0.01,20.4
03/03/2022,01:40,10.70,0.20,23.1,11.46,0.01,20.4
03/03/2022,01:50,10.70,0.20,23.0,11.45,0.01,20.3
03/03/2022,02:00,10.69,0.20,22.9,11.41,0.00,20.2
03/03/2022,02:10,10.69,0.21,22.9,11.38,0.01,20.2
03/03/2022,02:20,10.69,0.20,22.8,11.38,0.00,20.1
03/03/2022,02:30,10.68,0.20,22.8,11.37,0.00,20.1
03/03/2022,02:40,10.69,0.20,22.7,11.33,0.01,20.1
03/03/2022,02:50,10.68,0.20,22.7,11.33,0.01,20.0
03/03/2022,03:00,10.67,0.21,22.7,11.31,0.01,19.9
03/03/2022,03:10,10.67,0.21,22.6,11.30,0.01,19.9
03/03/2022,03:20,10.66,0.20,22.5,11.30,0.01,19.9
03/03/2022,03:30,10.66,0.20,22.5,11.30,0.01,19.9
03/03/2022,03:40,10.66,0.20,22.4,11.27,0.01,19.7
03/03/2022,03:50,10.65,0.21,22.4,11.24,0.01,19.5
03/03/2022,04:00,10.65,0.20,22.3,11.22,0.01,19.4
03/03/2022,04:10,10.65,0.20,22.2,11.22,0.00,19.4
03/03/2022,04:20,10.64,0.20,22.2,11.22,0.01,19.3
03/03/2022,04:30,10.64,0.20,22.2,11.20,0.00,19.2
03/03/2022,04:40,10.64,0.20,22.2,11.18,0.01,19.2
03/03/2022,04:50,10.63,0.20,22.1,11.15,0.01,19.2
03/03/2022,05:00,10.64,0.21,22.1,11.15,0.00,19.1
03/03/2022,05:10,10.63,0.20,22.0,11.14,0.01,19.0
03/03/2022,05:20,10.63,0.20,22.0,11.14,0.01,19.0
03/03/2022,05:30,10.63,0.20,22.0,11.14,0.00,19.0
03/03/2022,05:40,10.63,0.20,22.0,11.14,0.01,19.0
03/03/2022,05:50,10.63,0.19,22.0,11.13,0.01,18.9
