data,hora,umidade_a,condutividade_a,temperatura_a,umidade_b,condutividade_b,temperatura_b
06/03/2022,04:50,11.97,0.23,25.2,12.34,0.01,23.7
06/03/2022,05:00,11.98,0.24,25.2,12.39,0.01,23.5
06/03/2022,05:10,12.01,0.24,25.2,12.42,0.01,23.5
06/03/2022,05:20,12.04,0.23,25.3,12.46,0.01,23.5
06/03/2022,05:30,12.05,0.23,25.2,12.51,0.01,23.5
06/03/2022,05:40,12.06,0.24,25.2,12.55,0.01,23.5
06/03/2022,05:50,12.10,0.24,25.2,12.61,0.01,23.5
06/03/2022,06:10,12.20,0.25,25.2,12.76,0.01,23.4
06/03/2022,06:20,12.23,0.24,25.0,12.85,0.01,23.3
06/03/2022,06:30,12.27,0.24,25.0,12.85,0.01,23.3
06/03/2022,06:40,12.34,0.25,25.0,13.20,0.01,23.3
06/03/2022,06:50,12.49,0.25,25.0,13.56,0.01,23.3
06/03/2022,07:00,12.60,0.27,25.0,13.57,0.01,23.2
06/03/2022,07:10,12.67,0.27,24.9,13.50,0.01,23.1
06/03/2022,07:20,12.70,0.27,24.8,13.42,0.01,23.1
06/03/2022,07:30,12.69,0.28,24.6,13.37,0.01,23.0
06/03/2022,07:40,12.71,0.27,24.6,13.50,0.01,23.0
06/03/2022,07:50,12.71,0.27,24.6,13.46,0.01,22.9
06/03/2022,08:00,12.73,0.28,24.5,13.38,0.01,22.9
06/03/2022,08:10,12.71,0.27,24.5,14.13,0.01,23.0
06/03/2022,08:20,12.72,0.27,24.6,14.35,0.01,23.3
06/03/2022,08:40,12.68,0.27,24.7,13.72,0.01,23.5
06/03/2022,08:50,12.67,0.28,24.7,13.62,0.01,23.8
06/03/2022,09:00,12.65,0.28,24.8,13.50,0.01,24.2
06/03/2022,09:10,12.65,0.27,25.0,13.45,0.01,25.0
06/03/2022,09:20,12.65,0.27,25.1,13.46,0.01,25.0
06/03/2022,09:30,12.64,0.27,25.0,13.37,0.01,25.2
06/03/2022,09:40,12.65,0.27,25.3,13.36,0.01,26.1
06/03/2022,09:50,12.65,0.27,25.8,13.35,0.01,28.3
06/03/2022,10:00,12.65,0.26,25.9,13.30,0.01,28.6
06/03/2022,10:10,12.64,0.26,26.1,13.23,0.01,28.3
06/03/2022,10:20,12.62,0.27,26.1,13.17,0.01,28.4
06/03/2022,10:30,12.59,0.28,26.0,13.10,0.01,27.2
06/03/2022,10:40,12.58,0.27,25.9,13.03,0.01,26.3
06/03/2022,10:50,12.57,0.27,25.8,12.98,0.01,26.0
06/03/2022,11:00,13.08,0.32,25.9,13.50,0.01,26.0
06/03/2022,11:10,13.45,0.35,26.2,14.29,0.01,26.0
06/03/2022,11:20,13.64,0.36,26.2,14.60,0.02,26.0
06/03/2022,11:30,13.75,0.36,26.2,14.76,0.02,25.9
06/03/2022,11:40,13.84,0.38,26.3,14.83,0.02,26.0
06/03/2022,11:50,13.90,0.39,26.3,14.89,0.02,26.0
06/03/2022,12:00,13.92,0.39,26.3,14.90,0.02,26.0
06/03/2022,12:10,13.96,0.39,26.3,14.92,0.02,26.0
06/03/2022,12:20,13.99,0.39,26.3,14.91,0.02,26.0
06/03/2022,12:30,14.00,0.41,26.3,14.94,0.02,26.1
06/03/2022,12:40,13.99,0.42,26.3,14.95,0.02,26.0
06/03/2022,12:50,14.19,0.43,26.3,15.35,0.02,25.9
06/03/2022,13:00,14.38,0.44,26.3,15.40,0.02,26.0
06/03/2022,13:10,14.51,0.44,26.3,15.44,0.02,26.1
06/03/2022,13:20,14.57,0.45,26.3,15.45,0.02,26.3
06/03/2022,13:30,14.61,0.49,26.4,15.44,0.02,26.5
06/03/2022,13:40,14.63,0.49,26.4,15.43,0.01,26.6
06/03/2022,14:00,14.63,0.51,26.5,15.39,0.02,26.9
06/03/2022,14:10,14.67,0.51,26.5,15.48,0.02,27.0
06/03/2022,14:20,14.71,0.50,26.6,15.49,0.01,27.1
06/03/2022,14:30,14.75,0.51,26.6,15.49,0.02,27.2
06/03/2022,14:40,14.76,0.52,26.7,15.49,0.01,27.2
06/03/2022,14:50,14.77,0.52,26.7,15.49,0.02,27.2
06/03/2022,15:00,14.77,0.52,26.7,15.48,0.02,27.1
06/03/2022,15:10,14.76,0.52,26.7,15.46,0.02,27.0
06/03/2022,15:20,14.76,0.52,26.7,15.46,0.02,26.9
06/03/2022,15:30,14.76,0.51,26.7,15.45,0.01,26.8
06/03/2022,15:40,14.75,0.52,26.7,15.44,0.02,26.7
06/03/2022,15:50,14.74,0.52,26.6,15.43,0.02,26.7
06/03/2022,16:00,14.74,0.52,26.6,15.45,0.02,26.6
06/03/2022,16:10,14.75,0.53,26.6,15.45,0.02,26.6
06/03/2022,16:20,14.77,0.53,26.6,15.45,0.02,26.5
06/03/2022,16:30,14.77,0.53,26.6,15.46,0.02,26.5
06/03/2022,16:40,14.82,0.52,26.6,15.46,0.01,26.5
06/03/2022,16:50,14.82,0.51,26.6,15.46,0.02,26.5
06/03/2022,17:00,14.82,0.53,26.7,15.45,0.02,26.5
06/03/2022,17:10,14.87,0.52,26.7,15.54,0.02,26.5
06/03/2022,17:20,14.85,0.53,26.7,15.77,0.02,26.5
06/03/2022,17:30,14.88,0.53,26.7,16.00,0.02,26.5
06/03/2022,17:40,14.85,0.51,26.7,16.05,0.02,26.4
06/03/2022,17:50,14.84,0.53,26.6,15.95,0.02,26.3
06/03/2022,18:00,14.90,0.52,26.6,16.01,0.02,26.2
06/03/2022,18:10,15.26,0.55,26.5,16.14,0.02,26.0
06/03/2022,18:20,15.54,0.54,26.5,16.16,0.02,25.9
06/03/2022,18:30,15.98,0.57,26.4,16.23,0.02,25.7
06/03/2022,18:40,16.54,0.60,26.3,16.38,0.02,25.6
06/03/2022,18:50,16.55,0.60,26.1,16.32,0.02,25.4
06/03/2022,19:00,16.50,0.58,26.0,16.27,0.01,25.3
06/03/2022,19:10,16.45,0.58,25.9,16.36,0.02,25.2
06/03/2022,19:20,16.37,0.57,25.9,16.41,0.02,25.1
06/03/2022,19:30,16.35,0.57,25.9,16.31,0.01,25.0
06/03/2022,19:40,16.69,0.59,25.8,16.36,0.02,25.0
06/03/2022,19:50,16.72,0.59,25.8,16.35,0.01,25.0
06/03/2022,20:00,16.79,0.59,25.6,16.35,0.02,24.9
06/03/2022,20:10,16.74,0.59,25.6,16.32,0.02,24.8
06/03/2022,20:20,16.63,0.58,25.6,16.26,0.02,24.8
06/03/2022,20:30,16.56,0.55,25.6,16.17,0.02,24.7
06/03/2022,20:40,16.68,0.58,25.5,16.30,0.02,24.7
06/03/2022,20:50,16.65,0.57,25.5,16.27,0.02,24.6
06/03/2022,21:00,16.58,0.57,25.4,16.22,0.01,24.6
06/03/2022,21:10,16.51,0.57,25.3,16.18,0.02,24.5
06/03/2022,21:20,16.44,0.56,25.3,16.14,0.02,24.5
06/03/2022,21:30,16.38,0.55,25.2,16.11,0.02,24.5
06/03/2022,21:40,16.32,0.55,25.2,16.08,0.01,24.4
06/03/2022,21:50,16.27,0.57,25.2,16.05,0.02,24.4
06/03/2022,22:00,16.21,0.54,25.2,16.03,0.02,24.4
06/03/2022,22:10,16.18,0.55,25.2,16.01,0.02,24.4
06/03/2022,22:20,16.15,0.55,25.1,15.99,0.02,24.4
06/03/2022,22:30,16.10,0.54,25.1,15.96,0.02,24.3
06/03/2022,22:40,16.07,0.54,25.1,15.96,0.02,24.3
06/03/2022,22:50,16.03,0.54,25.0,15.95,0.01,24.3
06/03/2022,23:00,16.02,0.54,25.0,15.92,0.02,24.2
06/03/2022,23:10,15.98,0.54,25.0,15.91,0.01,24.2
06/03/2022,23:20,15.97,0.54,25.1,15.91,0.02,24.2
06/03/2022,23:30,15.95,0.54,25.0,15.90,0.01,24.2
06/03/2022,23:40,15.92,0.54,25.0,15.88,0.01,24.2
06/03/2022,23:50,15.91,0.53,25.0,15.87,0.02,24.2
