data,hora,umidade_a,condutividade_a,temperatura_a,umidade_b,condutividade_b,temperatura_b
09/03/2022,00:00,15.57,0.46,24.6,15.59,0.02,23.8
09/03/2022,00:10,15.61,0.46,24.6,15.63,0.02,23.7
09/03/2022,00:20,15.58,0.46,24.5,15.83,0.02,23.7
09/03/2022,00:30,15.57,0.46,24.5,15.86,0.02,23.6
09/03/2022,00:40,15.57,0.47,24.5,15.86,0.02,23.5
09/03/2022,00:50,15.56,0.48,24.4,15.86,0.02,23.5
09/03/2022,01:00,15.57,0.46,24.4,15.85,0.02,23.5
09/03/2022,01:10,15.57,0.46,24.4,15.82,0.02,23.5
09/03/2022,01:20,15.56,0.46,24.4,15.82,0.02,23.5
09/03/2022,01:30,15.56,0.46,24.4,15.79,0.02,23.5
09/03/2022,01:40,15.56,0.46,24.4,15.78,0.02,23.5
09/03/2022,01:50,15.56,0.46,24.4,15.77,0.02,23.4
09/03/2022,02:00,15.56,0.45,24.4,15.77,0.02,23.4
09/03/2022,02:10,15.56,0.47,24.4,15.77,0.02,23.4
09/03/2022,02:20,15.56,0.45,24.3,15.75,0.02,23.4
09/03/2022,02:30,15.55,0.46,24.3,15.73,0.02,23.4
09/03/2022,02:40,15.56,0.46,24.3,15.72,0.02,23.3
09/03/2022,02:50,15.55,0.46,24.3,15.70,0.02,23.3
09/03/2022,03:00,15.56,0.46,24.2,15.68,0.02,23.3
09/03/2022,03:10,15.55,0.46,24.2,15.68,0.02,23.3
09/03/2022,03:20,15.55,0.46,24.2,15.65,0.01,23.3
09/03/2022,03:30,15.55,0.46,24.2,15.64,0.02,23.3
09/03/2022,03:40,15.55,0.45,24.2,15.63,0.02,23.2
09/03/2022,03:50,15.54,0.45,24.2,15.63,0.02,23.2
09/03/2022,04:00,15.54,0.45,24.1,15.61,0.01,23.2
09/03/2022,04:10,15.54,0.45,24.1,15.60,0.02,23.1
09/03/2022,04:20,15.54,0.45,24.1,15.59,0.02,23.1
09/03/2022,04:30,15.54,0.44,24.1,15.59,0.02,23.1
09/03/2022,04:40,15.54,0.45,24.0,15.59,0.02,23.1
09/03/2022,04:50,15.52,0.46,24.0,15.58,0.02,23.0
09/03/2022,05:00,15.53,0.45,24.0,15.57,0.01,23.0
09/03/2022,05:10,15.52,0.45,24.0,15.57,0.02,23.0
09/03/2022,05:20,15.51,0.47,23.9,15.55,0.02,22.9
09/03/2022,05:30,15.51,0.46,23.9,15.55,0.02,22.9
09/03/2022,05:40,15.51,0.45,23.9,15.54,0.02,22.9
09/03/2022,05:50,15.51,0.45,23.9,15.54,0.01,22.9
09/03/2022,06:00,15.50,0.45,23.8,15.54,0.02,22.8
09/03/2022,06:10,15.50,0.45,23.8,15.54,0.02,22.8
09/03/2022,06:20,15.50,0.46,23.8,15.53,0.02,22.8
09/03/2022,06:30,15.50,0.46,23.8,15.53,0.02,22.8
09/03/2022,06:40,15.50,0.45,23.8,15.52,0.02,22.8
09/03/2022,06:50,15.50,0.46,23.8,15.53,0.01,22.7
09/03/2022,07:00,15.50,0.45,23.8,15.51,0.01,22.7
09/03/2022,07:10,15.50,0.45,23.8,15.50,0.02,22.7
09/03/2022,07:20,15.50,0.45,23.8,15.49,0.01,22.7
09/03/2022,07:30,15.50,0.45,23.8,15.49,0.02,22.7
09/03/2022,07:40,15.50,0.45,23.8,15.49,0.02,22.8
09/03/2022,07:50,15.50,0.44,23.8,15.49,0.02,22.8
09/03/2022,08:00,15.50,0.45,23.8,15.49,0.02,22.8
09/03/2022,08:10,15.50,0.44,23.8,15.50,0.02,22.8
09/03/2022,08:20,15.50,0.45,23.8,15.86,0.02,22.9
09/03/2022,08:30,15.50,0.45,23.8,15.91,0.02,22.9
09/03/2022,08:40,15.50,0.47,23.8,15.89,0.01,23.0
09/03/2022,08:50,15.49,0.45,23.8,15.87,0.02,23.0
09/03/2022,09:00,15.49,0.45,23.8,15.86,0.02,23.1
09/03/2022,09:10,15.50,0.44,23.8,15.82,0.02,23.1
09/03/2022,09:20,15.49,0.43,23.9,15.80,0.02,23.2
09/03/2022,09:30,15.50,0.44,23.9,15.78,0.02,23.3
09/03/2022,09:40,15.50,0.44,23.9,15.77,0.02,23.3
09/03/2022,09:50,15.50,0.44,24.0,15.76,0.02,23.4
