data,hora,umidade_a,condutividade_a,temperatura_a,umidade_b,condutividade_b,temperatura_b
01/03/2022,00:00,13.44,0.24,23.1,12.83,0.01,21.7
01/03/2022,00:10,13.40,0.24,23.1,13.82,0.01,21.7
01/03/2022,00:20,13.41,0.25,23.2,13.72,0.01,21.7
01/03/2022,00:30,13.39,0.24,23.2,13.50,0.01,21.7
01/03/2022,00:40,13.38,0.24,23.2,13.37,0.01,21.7
01/03/2022,00:50,13.38,0.25,23.1,13.30,0.00,21.7
01/03/2022,01:00,13.37,0.24,23.1,13.24,0.01,21.7
01/03/2022,01:10,13.36,0.24,23.1,13.19,0.01,21.7
01/03/2022,01:20,13.35,0.24,23.1,13.15,0.01,21.7
01/03/2022,01:30,13.34,0.24,23.1,13.10,0.01,21.7
01/03/2022,01:40,13.32,0.24,23.1,13.09,0.01,21.7
01/03/2022,01:50,13.31,0.24,23.1,13.03,0.01,21.4
01/03/2022,02:00,13.30,0.24,23.1,13.02,0.01,21.4
01/03/2022,02:10,13.30,0.24,23.1,12.96,0.01,21.5
01/03/2022,02:20,13.28,0.25,23.1,12.96,0.01,21.5
01/03/2022,02:30,13.27,0.24,23.1,12.92,0.01,21.6
01/03/2022,02:40,13.25,0.25,23.2,12.89,0.01,21.6
01/03/2022,02:50,13.24,0.25,23.2,12.87,0.01,21.6
01/03/2022,03:00,13.23,0.25,23.2,12.84,0.01,21.5
01/03/2022,03:10,13.23,0.24,23.0,12.82,0.01,21.3
01/03/2022,03:20,13.22,0.24,23.0,12.81,0.01,21.2
01/03/2022,03:30,13.20,0.25,23.0,12.76,0.01,21.1
01/03/2022,03:40,13.19,0.24,23.0,12.75,0.00,20.9
01/03/2022,03:50,13.18,0.24,22.8,12.73,0.01,20.8
01/03/2022,04:00,13.16,0.25,22.7,12.70,0.01,20.7
01/03/2022,04:10,13.16,0.25,22.7,12.68,0.00,20.7
01/03/2022,04:20,13.15,0.25,22.7,12.68,0.01,20.6
01/03/2022,04:30,13.15,0.24,22.6,12.67,0.01,20.5
01/03/2022,04:40,13.12,0.25,22.6,12.67,0.01,20.5
01/03/2022,04:50,13.12,0.24,22.6,12.64,0.01,20.5
01/03/2022,05:00,13.10,0.24,22.6,12.61,0.01,20.4
01/03/2022,05:10,13.09,0.25,22.5,12.61,0.01,20.3
01/03/2022,05:20,13.09,0.25,22.6,12.60,0.01,20.2
01/03/2022,05:30,13.08,0.24,22.5,12.58,0.01,20.1
01/03/2022,05:40,13.06,0.25,22.4,12.56,0.00,20.0
01/03/2022,05:50,13.04,0.25,22.3,12.55,0.01,19.9
01/03/2022,06:00,13.03,0.24,22.2,12.53,0.01,19.8
01/03/2022,06:10,13.02,0.25,22.1,12.53,0.00,19.7
01/03/2022,06:20,13.01,0.25,22.1,12.53,0.01,19.6
01/03/2022,06:30,13.02,0.25,22.1,12.53,0.01,19.6
01/03/2022,06:40,13.01,0.25,22.0,12.51,0.00,19.6
01/03/2022,06:50,12.99,0.25,22.0,12.49,0.01,19.6
01/03/2022,07:00,12.99,0.25,22.0,12.48,0.00,19.6
01/03/2022,07:10,12.98,0.25,22.0,12.47,0.01,19.7
01/03/2022,07:20,12.96,0.24,22.0,12.46,0.01,19.8
01/03/2022,07:30,12.96,0.24,22.1,12.46,0.01,19.9
01/03/2022,07:40,12.95,0.25,22.1,12.46,0.01,20.0
01/03/2022,07:50,12.95,0.24,22.2,12.46,0.01,20.2
01/03/2022,08:00,12.95,0.24,22.3,12.45,0.01,20.4
01/03/2022,08:10,12.94,0.24,22.4,13.33,0.01,20.6
01/03/2022,08:20,12.94,0.24,22.5,13.89,0.01,20.8
01/03/2022,08:30,12.94,0.25,22.4,13.50,0.00,20.9
01/03/2022,08:40,12.94,0.24,22.5,13.31,0.01,21.1
01/03/2022,08:50,12.94,0.24,22.6,13.24,0.01,22.0
01/03/2022,09:00,12.94,0.24,22.8,13.16,0.01,22.4
01/03/2022,09:10,12.93,0.25,22.8,13.09,0.01,22.5
01/03/2022,09:20,12.91,0.24,22.8,13.03,0.01,22.4
01/03/2022,09:30,12.92,0.24,23.2,12.96,0.01,22.2
01/03/2022,09:40,12.94,0.24,24.0,13.05,0.01,26.3
01/03/2022,09:50,12.94,0.23,24.6,13.04,0.01,29.5
01/03/2022,10:00,12.96,0.24,25.0,13.00,0.01,31.2
01/03/2022,10:10,12.98,0.24,25.3,12.93,0.01,32.0
01/03/2022,10:20,12.98,0.23,25.4,12.87,0.01,32.3
01/03/2022,10:30,12.99,0.23,25.7,12.82,0.01,32.9
01/03/2022,10:40,12.99,0.23,26.2,12.80,0.01,33.8
01/03/2022,10:50,13.00,0.22,26.5,12.73,0.01,34.3
01/03/2022,11:00,12.96,0.23,26.5,12.66,0.00,34.8
01/03/2022,11:10,12.95,0.23,26.6,12.58,0.01,35.3
01/03/2022,11:20,12.93,0.23,26.7,12.52,0.01,36.1
01/03/2022,11:30,12.89,0.23,26.6,12.45,0.01,36.4
01/03/2022,11:40,12.87,0.23,26.3,12.38,0.01,36.6
01/03/2022,11:50,12.82,0.23,25.9,12.23,0.01,34.4
01/03/2022,12:00,12.79,0.24,25.6,12.18,0.00,34.3
01/03/2022,12:10,12.78,0.23,25.7,12.22,0.01,36.3
01/03/2022,12:20,12.76,0.23,26.0,12.17,0.01,37.7
01/03/2022,12:30,12.75,0.22,26.5,12.16,0.01,39.0
01/03/2022,12:40,12.72,0.22,26.9,12.01,0.01,37.6
01/03/2022,12:50,12.69,0.22,26.7,11.86,0.01,35.0
01/03/2022,13:00,12.66,0.21,26.7,11.74,0.01,33.2
01/03/2022,13:10,12.64,0.23,26.6,11.62,0.01,31.8
01/03/2022,13:20,12.64,0.23,26.6,11.55,0.01,31.3
01/03/2022,13:30,12.62,0.22,26.6,11.50,0.01,30.9
01/03/2022,13:40,12.58,0.23,26.5,11.49,0.01,32.2
01/03/2022,13:50,12.57,0.22,26.3,11.40,0.01,30.9
01/03/2022,14:00,12.52,0.22,26.5,11.47,0.01,33.1
01/03/2022,14:10,12.52,0.21,26.8,11.39,0.01,33.6
01/03/2022,14:20,12.51,0.23,26.7,11.30,0.01,31.4
01/03/2022,14:30,12.50,0.22,26.5,11.22,0.01,29.9
01/03/2022,14:40,12.49,0.22,26.3,11.14,0.01,29.1
01/03/2022,14:50,12.46,0.23,26.5,11.17,0.01,32.0
01/03/2022,15:00,12.48,0.23,26.9,11.19,0.01,34.0
01/03/2022,15:10,12.49,0.21,27.3,11.24,0.01,37.4
01/03/2022,15:20,12.45,0.21,27.2,11.04,0.01,33.0
01/03/2022,15:30,12.42,0.22,27.1,10.93,0.01,31.6
01/03/2022,15:40,12.42,0.22,27.1,10.98,0.00,33.8
01/03/2022,15:50,12.36,0.22,26.9,10.89,0.01,33.0
01/03/2022,16:00,12.35,0.23,26.7,10.77,0.01,30.6
01/03/2022,16:10,12.32,0.23,26.6,10.72,0.01,29.5
01/03/2022,16:20,12.30,0.22,26.5,10.65,0.01,29.0
01/03/2022,16:30,12.29,0.22,26.6,10.66,0.01,29.4
01/03/2022,16:40,12.27,0.21,26.8,10.69,0.00,30.8
01/03/2022,16:50,12.27,0.22,26.7,10.64,0.01,29.1
01/03/2022,17:00,12.24,0.21,26.5,10.56,0.01,28.4
01/03/2022,17:10,12.21,0.21,26.5,10.86,0.01,28.5
01/03/2022,17:20,12.21,0.22,26.5,11.12,0.01,28.3
01/03/2022,17:30,12.19,0.22,26.5,11.62,0.01,27.9
01/03/2022,17:40,12.18,0.22,26.5,11.86,0.01,27.6
01/03/2022,17:50,12.18,0.22,26.4,11.84,0.01,27.5
01/03/2022,18:00,12.16,0.21,26.4,11.77,0.01,27.3
01/03/2022,18:10,12.14,0.22,26.3,11.71,0.01,26.8
01/03/2022,18:20,12.13,0.22,26.1,11.67,0.01,26.3
01/03/2022,18:30,12.12,0.23,25.9,11.62,0.01,25.7
01/03/2022,18:40,12.12,0.23,25.8,11.60,0.01,25.4
01/03/2022,18:50,12.10,0.23,25.6,11.54,0.01,25.2
01/03/2022,19:00,12.08,0.22,25.5,11.48,0.01,24.8
01/03/2022,19:10,12.05,0.23,25.3,12.04,0.01,24.5
01/03/2022,19:20,12.06,0.23,25.2,12.80,0.01,24.2
01/03/2022,19:30,12.06,0.23,25.2,12.54,0.01,24.0
01/03/2022,19:40,12.06,0.23,25.1,12.41,0.01,23.7
01/03/2022,19:50,12.05,0.24,25.0,12.31,0.01,23.4
01/03/2022,20:00,12.05,0.24,24.8,12.23,0.01,23.2
